"achievement_id","achievement","order_path","tree_id","criterion","criteria_id","criteria_type","criteria_asset","npc_id","completion_quest_id","selection_decision"
"10262","Jungle Treasure Master","22","44970","","28697","27","38705",,"38705","include_wod"
"10262","Jungle Treasure Master","23","44973","","28698","27","38704",,"38704","include_wod"
"10262","Jungle Treasure Master","24","44962","","28699","27","38703",,"38703","include_wod"
"10262","Jungle Treasure Master","25","44942","","28700","27","38702",,"38702","include_wod"
"10262","Jungle Treasure Master","26","44945","","28701","27","38701",,"38701","include_wod"
"10262","Jungle Treasure Master","27","44960","","28702","27","38686",,"38686","include_wod"
"10262","Jungle Treasure Master","28","44937","","28703","27","38683",,"38683","include_wod"
"10262","Jungle Treasure Master","29","44954","","28704","27","38682",,"38682","include_wod"
"10262","Jungle Treasure Master","30","44952","","28705","27","38679",,"38679","include_wod"
"10262","Jungle Treasure Master","31","44972","","28706","27","38678",,"38678","include_wod"
"10262","Jungle Treasure Master","32","44965","","28707","27","38657",,"38657","include_wod"
"10262","Jungle Treasure Master","33","44935","","28708","27","38640",,"38640","include_wod"
"10262","Jungle Treasure Master","34","44955","","28709","27","38639",,"38639","include_wod"
"10262","Jungle Treasure Master","35","44943","","28710","27","38638",,"38638","include_wod"
"10262","Jungle Treasure Master","36","44957","","28711","27","38602",,"38602","include_wod"
"10262","Jungle Treasure Master","37","44940","","28712","27","38601",,"38601","include_wod"
"10262","Jungle Treasure Master","38","44963","","28713","27","38593",,"38593","include_wod"
"10262","Jungle Treasure Master","39","44944","","28714","27","38591",,"38591","include_wod"
"10262","Jungle Treasure Master","40","45020","","28738","27","39469",,"39469","include_wod"
"10262","Jungle Treasure Master","41","45021","","28737","27","39470",,"39470","include_wod"
"10262","Jungle Treasure Master","42","45254","","28890","27","38283",,"38283","include_wod"
"10262","Jungle Treasure Master","43","45255","","28891","27","38320",,"38320","include_wod"
"10262","Jungle Treasure Master","44","45256","","28892","27","38334",,"38334","include_wod"
"10262","Jungle Treasure Master","45","45257","","28893","27","38629",,"38629","include_wod"
"10262","Jungle Treasure Master","46","45258","","28894","27","38426",,"38426","include_wod"
"10262","Jungle Treasure Master","47","45259","","28895","27","38754",,"38754","include_wod"
"10262","Jungle Treasure Master","48","45260","","28896","27","38755",,"38755","include_wod"
"10262","Jungle Treasure Master","49","45261","","28897","27","38757",,"38757","include_wod"
"10262","Jungle Treasure Master","50","45262","","28898","27","38208",,"38208","include_wod"
"10262","Jungle Treasure Master","51","45739","","28999","27","37956",,"37956","include_wod"
