"currency_id","name","description","category_id","faction_id","max_quantity","flags_0","flags_1"
"2359","Dragon Racing - Personal Best Record - Kalimdor 18 Advanced","","251","0","0","68682752","0"
"2360","Dragon Racing - Personal Best Record - Kalimdor 19 Advanced","","251","0","0","68682752","0"
"2361","Dragon Racing - Personal Best Record - Kalimdor 20 Advanced","","251","0","0","68682752","0"
"2362","Dragon Racing - Personal Best Record - Kalimdor 21 Advanced","","251","0","0","68682752","0"
"2363","Dragon Racing - Personal Best Record - Kalimdor 22 Advanced","","251","0","0","68682752","0"
"2364","Dragon Racing - Personal Best Record - Kalimdor 23 Advanced","","251","0","0","68682752","0"
"2365","Dragon Racing - Personal Best Record - Kalimdor 24 Advanced","","251","0","0","68682752","0"
"2366","Dragon Racing - Personal Best Record - Kalimdor 25 Advanced","","251","0","0","68682752","0"
"2367","Dragon Racing - Personal Best Record - Kalimdor 26 Advanced","","251","0","0","68682752","0"
"2368","Dragon Racing - Personal Best Record - Kalimdor 27 Advanced","","251","0","0","68682752","0"
"2369","Dragon Racing - Personal Best Record - Kalimdor 28 Advanced","","251","0","0","68682752","0"
"2370","Dragon Racing - Personal Best Record - Kalimdor 29 Advanced","","251","0","0","68682752","0"
"2371","Dragon Racing - Personal Best Record - Kalimdor 30 Advanced","","251","0","0","68682752","0"
"2372","Dragon Racing - Personal Best Record - Kalimdor 01 Reverse","","251","0","0","68682752","0"
"2373","Dragon Racing - Personal Best Record - Kalimdor 02 Reverse","","251","0","0","68682752","0"
"2374","Dragon Racing - Personal Best Record - Kalimdor 03 Reverse","","251","0","0","68682752","0"
"2375","Dragon Racing - Personal Best Record - Kalimdor 04 Reverse","","251","0","0","68682752","0"
"2376","Dragon Racing - Personal Best Record - Kalimdor 05 Reverse","","251","0","0","68682752","0"
"2377","Dragon Racing - Personal Best Record - Kalimdor 06 Reverse","","251","0","0","68682752","0"
"2378","Dragon Racing - Personal Best Record - Kalimdor 07 Reverse","","251","0","0","68682752","0"
"2379","Dragon Racing - Personal Best Record - Kalimdor 08 Reverse","","251","0","0","68682752","0"
"2380","Dragon Racing - Personal Best Record - Kalimdor 09 Reverse","","251","0","0","68682752","0"
"2381","Dragon Racing - Personal Best Record - Kalimdor 10 Reverse","","251","0","0","68682752","0"
"2382","Dragon Racing - Personal Best Record - Kalimdor 11 Reverse","","251","0","0","68682752","0"
"2383","Dragon Racing - Personal Best Record - Kalimdor 12 Reverse","","251","0","0","68682752","0"
"2384","Dragon Racing - Personal Best Record - Kalimdor 13 Reverse","","251","0","0","68682752","0"
"2385","Dragon Racing - Personal Best Record - Kalimdor 14 Reverse","","251","0","0","68682752","0"
"2386","Dragon Racing - Personal Best Record - Kalimdor 15 Reverse","","251","0","0","68682752","0"
"2387","Dragon Racing - Personal Best Record - Kalimdor 16 Reverse","","251","0","0","68682752","0"
"2388","Dragon Racing - Personal Best Record - Kalimdor 17 Reverse","","251","0","0","68682752","0"
"2389","Dragon Racing - Personal Best Record - Kalimdor 18 Reverse","","251","0","0","68682752","0"
"2390","Dragon Racing - Personal Best Record - Kalimdor 19 Reverse","","251","0","0","68682752","0"
"2391","Dragon Racing - Personal Best Record - Kalimdor 20 Reverse","","251","0","0","68682752","0"
"2392","Dragon Racing - Personal Best Record - Kalimdor 21 Reverse","","251","0","0","68682752","0"
"2393","Dragon Racing - Personal Best Record - Kalimdor 22 Reverse","","251","0","0","68682752","0"
"2394","Dragon Racing - Personal Best Record - Kalimdor 23 Reverse","","251","0","0","68682752","0"
"2395","Dragon Racing - Personal Best Record - Kalimdor 24 Reverse","","251","0","0","68682752","0"
"2396","Dragon Racing - Personal Best Record - Kalimdor 25 Reverse","","251","0","0","68682752","0"
"2397","Dragon Racing - Personal Best Record - Kalimdor 26 Reverse","","251","0","0","68682752","0"
"2398","Dragon Racing - Personal Best Record - Kalimdor 27 Reverse","","251","0","0","68682752","0"
"2399","Dragon Racing - Personal Best Record - Kalimdor 28 Reverse","","251","0","0","68682752","0"
"2400","Dragon Racing - Personal Best Record - Kalimdor 29 Reverse","","251","0","0","68682752","0"
"2401","Dragon Racing - Personal Best Record - Kalimdor 30 Reverse","","251","0","0","68682752","0"
"2402","Renown - Loamm Niffen","Grants Reputation with the Loamm Niffen.","142","0","20","68943872","0"
"2408","Bonus Flightstones","Bonus Flightstones are awarded from some World Quests and when any player in your group increases their Mythic+ Rating.","142","0","0","4202882","0"
"2409","Whelpling Crest Fragment Tracker [DNT]","Tracks whelpling crest fragments earned. [DNT]","142","0","150","68682176","1"
"2410","Drake Crest Fragment Tracker [DNT]","Tracks drake crest fragments earned. [DNT]","142","0","150","68682176","1"
"2411","Wyrm Crest Fragment Tracker [DNT]","Tracks wyrm crest fragments earned. [DNT]","142","0","150","68682176","1"
"2412","Aspect Crest Fragment Tracker [DNT]","Tracks aspect crest fragments earned. [DNT]","142","0","150","68682176","1"
"2413","10.1 Professions - Personal Tracker - S2 Spark Drops (Hidden)","","142","0","0","68681728","0"
"2414","10.1.5 Whelp Daycare - Whelp Racing - Black - 001 (OJF)","","251","0","0","68682752","0"
"2415","10.1.5 Whelp Daycare - Whelp Racing - Blue - 001 (OJF)","","251","0","0","68682752","0"
"2416","10.1.5 Whelp Daycare - Whelp Racing - Bronze - 001 (OJF)","","251","0","0","68682752","0"
"2417","10.1.5 Whelp Daycare - Whelp Racing - Green - 001 (OJF)","","251","0","0","68682752","0"
"2418","10.1.5 Whelp Daycare - Whelp Racing - Red - 001 (OJF)","","251","0","0","68682752","0"
"2419","Test Currency Main [DNT]","","142","0","6","68682752","0"
"2420","Loamm Niffen","Grants Reputation with the Loamm Niffen.","142","2564","0","10","0"
"2421","Dragon Racing - Personal Best Record - Waking Shores 01 Challeng","","251","0","0","68682752","0"
"2422","Dragon Racing - Personal Best Record - Waking Shores 01 ChallenR","","251","0","0","68682752","0"
"2423","Dragon Racing - Personal Best Record - Waking Shores 02 Challeng","","251","0","0","68682752","0"
"2424","Dragon Racing - Personal Best Record - Waking Shores 02 ChallenR","","251","0","0","68682752","0"
"2425","Dragon Racing - Personal Best Record - Waking Shores 03 Challeng","","251","0","0","68682752","0"
"2426","Dragon Racing - Personal Best Record - Waking Shores 03 ChallenR","","251","0","0","68682752","0"
"2427","Dragon Racing - Personal Best Record - Waking Shores 04 Challeng","","251","0","0","68682752","0"
"2428","Dragon Racing - Personal Best Record - Waking Shores 04 ChallenR","","251","0","0","68682752","0"
"2429","Dragon Racing - Personal Best Record - Waking Shores 05 Challeng","","251","0","0","68682752","0"
"2430","Dragon Racing - Personal Best Record - Waking Shores 05 ChallenR","","251","0","0","68682752","0"
"2431","Dragon Racing - Personal Best Record - Waking Shores 06 Challeng","","251","0","0","68682752","0"
"2432","Dragon Racing - Personal Best Record - Waking Shores 06 ChallenR","","251","0","0","68682752","0"
"2433","Dragon Racing - Personal Best Record - Waking Shores 07 Challeng","","251","0","0","68682752","0"
"2434","Dragon Racing - Personal Best Record - Waking Shores 07 ChallenR","","251","0","0","68682752","0"
"2435","Dragon Racing - Personal Best Record - Waking Shores 08 Challeng","","251","0","0","68682752","0"
"2436","Dragon Racing - Personal Best Record - Waking Shores 08 ChallenR","","251","0","0","68682752","0"
"2437","Dragon Racing - Personal Best Record - Ohn'ahran Plains 01 Chall","","251","0","0","68682752","0"
"2439","Dragon Racing - Personal Best Record - Ohn'ahran Plains 01 ChalR","","251","0","0","68682752","0"
"2440","Dragon Racing - Personal Best Record - Ohn'ahran Plains 02 Chall","","251","0","0","68682752","0"
"2441","Dragon Racing - Personal Best Record - Ohn'ahran Plains 02 ChalR","","251","0","0","68682752","0"
"2442","Dragon Racing - Personal Best Record - Ohn'ahran Plains 03 Chall","","251","0","0","68682752","0"
"2443","Dragon Racing - Personal Best Record - Ohn'ahran Plains 03 ChalR","","251","0","0","68682752","0"
"2444","Dragon Racing - Personal Best Record - Ohn'ahran Plains 04 Chall","","251","0","0","68682752","0"
"2445","Dragon Racing - Personal Best Record - Ohn'ahran Plains 04 ChalR","","251","0","0","68682752","0"
"2446","Dragon Racing - Personal Best Record - Ohn'ahran Plains 05 Chall","","251","0","0","68682752","0"
"2447","Dragon Racing - Personal Best Record - Ohn'ahran Plains 06 Chall","","251","0","0","68682752","0"
"2448","Dragon Racing - Personal Best Record - Ohn'ahran Plains 07 Chall","","251","0","0","68682752","0"
"2449","Dragon Racing - Personal Best Record - Ohn'ahran Plains 07 ChalR","","251","0","0","68682752","0"
"2450","Dragon Racing - Personal Best Record - Azure Span 01 Challenge","","251","0","0","68682752","0"
"2451","Dragon Racing - Personal Best Record - Azure Span 01 Challenge R","","251","0","0","68682752","0"
"2452","Dragon Racing - Personal Best Record - Azure Span 02 Challenge","","251","0","0","68682752","0"
"2453","Dragon Racing - Personal Best Record - Azure Span 02 Challenge R","","251","0","0","68682752","0"
"2454","Dragon Racing - Personal Best Record - Azure Span 03 Challenge","","251","0","0","68682752","0"
"2455","Dragon Racing - Personal Best Record - Azure Span 03 Challenge R","","251","0","0","68682752","0"
"2456","Dragon Racing - Personal Best Record - Azure Span 04 Challenge","","251","0","0","68682752","0"
"2457","Dragon Racing - Personal Best Record - Azure Span 04 Challenge R","","251","0","0","68682752","0"
"2458","Dragon Racing - Personal Best Record - Azure Span 05 Challenge","","251","0","0","68682752","0"
"2459","Dragon Racing - Personal Best Record - Azure Span 05 Challenge R","","251","0","0","68682752","0"
"2460","Dragon Racing - Personal Best Record - Azure Span 06 Challenge","","251","0","0","68682752","0"
"2461","Dragon Racing - Personal Best Record - Azure Span 06 Challenge R","","251","0","0","68682752","0"
"2462","Dragon Racing - Personal Best Record - Thaldraszus 01 Challenge","","251","0","0","68682752","0"
"2463","Dragon Racing - Personal Best Record - Thaldraszus 01 ChallengeR","","251","0","0","68682752","0"
"2464","Dragon Racing - Personal Best Record - Thaldraszus 02 Challenge","","251","0","0","68682752","0"
"2465","Dragon Racing - Personal Best Record - Thaldraszus 02 ChallengeR","","251","0","0","68682752","0"
"2466","Dragon Racing - Personal Best Record - Thaldraszus 03 Challenge","","251","0","0","68682752","0"
"2467","Dragon Racing - Personal Best Record - Thaldraszus 03 ChallengeR","","251","0","0","68682752","0"
"2468","Dragon Racing - Personal Best Record - Thaldraszus 04 Challenge","","251","0","0","68682752","0"
"2469","Dragon Racing - Personal Best Record - Thaldraszus 04 ChallengeR","","251","0","0","68682752","0"
"2470","Dragon Racing - Personal Best Record - Thaldraszus 05 Challenge","","251","0","0","68682752","0"
"2471","Dragon Racing - Personal Best Record - Thaldraszus 05 ChallengeR","","251","0","0","68682752","0"
"2472","Dragon Racing - Personal Best Record - Thaldraszus 06 Challenge","","251","0","0","68682752","0"
"2473","Dragon Racing - Personal Best Record - Thaldraszus 06 ChallengeR","","251","0","0","68682752","0"
"2474","Dragon Racing - Personal Best Record - F Reach 01 Challenge","","251","0","0","68682752","0"
"2475","Dragon Racing - Personal Best Record - F Reach 01 Challenge R","","251","0","0","68682752","0"
"2476","Dragon Racing - Personal Best Record - F Reach 02 Challenge","","251","0","0","68682752","0"
"2477","Dragon Racing - Personal Best Record - F Reach 02 Challenge R","","251","0","0","68682752","0"
"2478","Dragon Racing - Personal Best Record - F Reach 03 Challenge","","251","0","0","68682752","0"
"2479","Dragon Racing - Personal Best Record - F Reach 03 Challenge R","","251","0","0","68682752","0"
"2480","Dragon Racing - Personal Best Record - F Reach 04 Challenge","","251","0","0","68682752","0"
"2481","Dragon Racing - Personal Best Record - F Reach 04 Challenge R","","251","0","0","68682752","0"
"2482","Dragon Racing - Personal Best Record - F Reach 05 Challenge","","251","0","0","68682752","0"
"2483","Dragon Racing - Personal Best Record - F Reach 05 Challenge R","","251","0","0","68682752","0"
"2484","Dragon Racing - Personal Best Record - F Reach 06 Challenge","","251","0","0","68682752","0"
"2485","Dragon Racing - Personal Best Record - F Reach 06 Challenge R","","251","0","0","68682752","0"
"2486","Dragon Racing - Personal Best Record - Z Cavern 01 Challenge","","251","0","0","68682752","0"
"2487","Dragon Racing - Personal Best Record - Z Cavern 01 Challenge R","","251","0","0","68682752","0"
"2488","Dragon Racing - Personal Best Record - Z Cavern 02 Challenge","","251","0","0","68682752","0"
"2489","Dragon Racing - Personal Best Record - Z Cavern 02 Challenge R","","251","0","0","68682752","0"
"2490","Dragon Racing - Personal Best Record - Z Cavern 03 Challenge","","251","0","0","68682752","0"
"2491","Dragon Racing - Personal Best Record - Z Cavern 03 Challenge R","","251","0","0","68682752","0"
"2492","Dragon Racing - Personal Best Record - Z Cavern 04 Challenge","","251","0","0","68682752","0"
"2493","Dragon Racing - Personal Best Record - Z Cavern 04 Challenge R","","251","0","0","68682752","0"
"2494","Dragon Racing - Personal Best Record - Z Cavern 05 Challenge","","251","0","0","68682752","0"
"2495","Dragon Racing - Personal Best Record - Z Cavern 05 Challenge R","","251","0","0","68682752","0"
"2496","Dragon Racing - Personal Best Record - Z Cavern 06 Challenge","","251","0","0","68682752","0"
"2497","Dragon Racing - Personal Best Record - Z Cavern 06 Challenge R","","251","0","0","68682752","0"
"2498","Dragon Racing - Personal Best Record - Kalimdor 01 Challenge","","251","0","0","68682752","0"
"2499","Dragon Racing - Personal Best Record - Kalimdor 01 Challenge R","","251","0","0","68682752","0"
"2500","Dragon Racing - Personal Best Record - Kalimdor 02 Challenge","","251","0","0","68682752","0"
"2501","Dragon Racing - Personal Best Record - Kalimdor 02 Challenge R","","251","0","0","68682752","0"
"2502","Dragon Racing - Personal Best Record - Kalimdor 03 Challenge","","251","0","0","68682752","0"
"2503","Dragon Racing - Personal Best Record - Kalimdor 03 Challenge R","","251","0","0","68682752","0"
"2504","Dragon Racing - Personal Best Record - Kalimdor 04 Challenge","","251","0","0","68682752","0"
"2505","Dragon Racing - Personal Best Record - Kalimdor 04 Challenge R","","251","0","0","68682752","0"
"2506","Dragon Racing - Personal Best Record - Kalimdor 05 Challenge","","251","0","0","68682752","0"
"2507","Dragon Racing - Personal Best Record - Kalimdor 05 Challenge R","","251","0","0","68682752","0"
"2508","Dragon Racing - Personal Best Record - Kalimdor 06 Challenge","","251","0","0","68682752","0"
"2509","Dragon Racing - Personal Best Record - Kalimdor 06 Challenge R","","251","0","0","68682752","0"
"2510","Dragon Racing - Personal Best Record - Kalimdor 07 Challenge","","251","0","0","68682752","0"
"2511","Dragon Racing - Personal Best Record - Kalimdor 07 Challenge R","","251","0","0","68682752","0"
"2512","Dragon Racing - Personal Best Record - Kalimdor 08 Challenge","","251","0","0","68682752","0"
"2513","Dragon Racing - Personal Best Record - Kalimdor 08 Challenge R","","251","0","0","68682752","0"
"2514","Dragon Racing - Personal Best Record - Kalimdor 09 Challenge","","251","0","0","68682752","0"
"2515","Dragon Racing - Personal Best Record - Kalimdor 09 Challenge R","","251","0","0","68682752","0"
"2516","Dragon Racing - Personal Best Record - Kalimdor 10 Challenge","","251","0","0","68682752","0"
"2517","Dragon Racing - Personal Best Record - Kalimdor 10 Challenge R","","251","0","0","68682752","0"
"2518","Dragon Racing - Personal Best Record - Kalimdor 11 Challenge","","251","0","0","68682752","0"
"2519","Dragon Racing - Personal Best Record - Kalimdor 11 Challenge R","","251","0","0","68682752","0"
"2520","Dragon Racing - Personal Best Record - Kalimdor 12 Challenge","","251","0","0","68682752","0"
"2521","Dragon Racing - Personal Best Record - Kalimdor 12 Challenge R","","251","0","0","68682752","0"
"2522","Dragon Racing - Personal Best Record - Kalimdor 13 Challenge","","251","0","0","68682752","0"
"2523","Dragon Racing - Personal Best Record - Kalimdor 13 Challenge R","","251","0","0","68682752","0"
"2524","Dragon Racing - Personal Best Record - Kalimdor 14 Challenge","","251","0","0","68682752","0"
"2525","Dragon Racing - Personal Best Record - Kalimdor 14 Challenge R","","251","0","0","68682752","0"
"2526","Dragon Racing - Personal Best Record - Kalimdor 15 Challenge","","251","0","0","68682752","0"
"2527","Dragon Racing - Personal Best Record - Kalimdor 15 Challenge R","","251","0","0","68682752","0"
"2528","Dragon Racing - Personal Best Record - Kalimdor 16 Challenge","","251","0","0","68682752","0"
"2529","Dragon Racing - Personal Best Record - Kalimdor 16 Challenge R","","251","0","0","68682752","0"
"2533","Renascent Shadowflame","Renascent Shadowflame charges the Revival Catalyst and allows it to imbue armor with incredible power.","142","0","8","1572866","0"
"2536","Dragon Racing - Personal Best Record - E Kingdoms 01","","251","0","0","68682752","0"
"2537","Dragon Racing - Personal Best Record - E Kingdoms 02","","251","0","0","68682752","0"
"2538","Dragon Racing - Personal Best Record - E Kingdoms 03","","251","0","0","68682752","0"
"2539","Dragon Racing - Personal Best Record - E Kingdoms 04","","251","0","0","68682752","0"
"2540","Dragon Racing - Personal Best Record - E Kingdoms 05","","251","0","0","68682752","0"
"2541","Dragon Racing - Personal Best Record - E Kingdoms 06","","251","0","0","68682752","0"
"2542","Dragon Racing - Personal Best Record - E Kingdoms 07","","251","0","0","68682752","0"
"2543","Dragon Racing - Personal Best Record - E Kingdoms 08","","251","0","0","68682752","0"
"2544","Dragon Racing - Personal Best Record - E Kingdoms 09","","251","0","0","68682752","0"
"2545","Dragon Racing - Personal Best Record - E Kingdoms 10","","251","0","0","68682752","0"
"2546","Dragon Racing - Personal Best Record - E Kingdoms 11","","251","0","0","68682752","0"
"2547","Dragon Racing - Personal Best Record - E Kingdoms 12","","251","0","0","68682752","0"
"2548","Dragon Racing - Personal Best Record - E Kingdoms 13","","251","0","0","68682752","0"
"2549","Dragon Racing - Personal Best Record - E Kingdoms 14","","251","0","0","68682752","0"
"2550","Dragon Racing - Personal Best Record - E Kingdoms 15","","251","0","0","68682752","0"
"2551","Dragon Racing - Personal Best Record - E Kingdoms 16","","251","0","0","68682752","0"
"2552","Dragon Racing - Personal Best Record - E Kingdoms 01 Advanced","","251","0","0","68682752","0"
"2553","Dragon Racing - Personal Best Record - E Kingdoms 02 Advanced","","251","0","0","68682752","0"
"2554","Dragon Racing - Personal Best Record - E Kingdoms 03 Advanced","","251","0","0","68682752","0"
"2555","Dragon Racing - Personal Best Record - E Kingdoms 04 Advanced","","251","0","0","68682752","0"
"2556","Dragon Racing - Personal Best Record - E Kingdoms 05 Advanced","","251","0","0","68682752","0"
"2557","Dragon Racing - Personal Best Record - E Kingdoms 06 Advanced","","251","0","0","68682752","0"
"2558","Dragon Racing - Personal Best Record - E Kingdoms 07 Advanced","","251","0","0","68682752","0"
"2559","Dragon Racing - Personal Best Record - E Kingdoms 08 Advanced","","251","0","0","68682752","0"
"2560","Dragon Racing - Personal Best Record - E Kingdoms 09 Advanced","","251","0","0","68682752","0"
"2561","Dragon Racing - Personal Best Record - E Kingdoms 10 Advanced","","251","0","0","68682752","0"
"2562","Dragon Racing - Personal Best Record - E Kingdoms 11 Advanced","","251","0","0","68682752","0"
"2563","Dragon Racing - Personal Best Record - E Kingdoms 12 Advanced","","251","0","0","68682752","0"
"2564","Dragon Racing - Personal Best Record - E Kingdoms 13 Advanced","","251","0","0","68682752","0"
"2565","Dragon Racing - Personal Best Record - E Kingdoms 14 Advanced","","251","0","0","68682752","0"
"2566","Dragon Racing - Personal Best Record - E Kingdoms 15 Advanced","","251","0","0","68682752","0"
"2567","Dragon Racing - Personal Best Record - E Kingdoms 16 Advanced","","251","0","0","68682752","0"
"2568","Dragon Racing - Personal Best Record - E Kingdoms 01 Reverse","","251","0","0","68682752","0"
"2569","Dragon Racing - Personal Best Record - E Kingdoms 02 Reverse","","251","0","0","68682752","0"
"2570","Dragon Racing - Personal Best Record - E Kingdoms 03 Reverse","","251","0","0","68682752","0"
"2571","Dragon Racing - Personal Best Record - E Kingdoms 04 Reverse","","251","0","0","68682752","0"
"2572","Dragon Racing - Personal Best Record - E Kingdoms 05 Reverse","","251","0","0","68682752","0"
"2573","Dragon Racing - Personal Best Record - E Kingdoms 06 Reverse","","251","0","0","68682752","0"
"2574","Dragon Racing - Personal Best Record - E Kingdoms 07 Reverse","","251","0","0","68682752","0"
"2575","Dragon Racing - Personal Best Record - E Kingdoms 08 Reverse","","251","0","0","68682752","0"
"2576","Dragon Racing - Personal Best Record - E Kingdoms 09 Reverse","","251","0","0","68682752","0"
"2577","Dragon Racing - Personal Best Record - E Kingdoms 10 Reverse","","251","0","0","68682752","0"
"2578","Dragon Racing - Personal Best Record - E Kingdoms 11 Reverse","","251","0","0","68682752","0"
"2579","Dragon Racing - Personal Best Record - E Kingdoms 12 Reverse","","251","0","0","68682752","0"
"2580","Dragon Racing - Personal Best Record - E Kingdoms 13 Reverse","","251","0","0","68682752","0"
"2581","Dragon Racing - Personal Best Record - E Kingdoms 14 Reverse","","251","0","0","68682752","0"
"2582","Dragon Racing - Personal Best Record - E Kingdoms 15 Reverse","","251","0","0","68682752","0"
"2583","Dragon Racing - Personal Best Record - E Kingdoms 16 Reverse","","251","0","0","68682752","0"
"2588","Riders of Azeroth Badge","Earned in Riders of Azeroth contests. Exchanged for goods from Riders of Azeroth vendors in Valdrakken.","1","0","0","8192","0"
"2594","Paracausal Flakes","Specks of temporal energy imbued with enough power to be tangible. Valuable to vendors in the Tyrhold Reservoir.","250","0","0","33562626","0"
"2595","Dragon Racing - Medal Widget - Normal [DNT]","","251","0","0","68682752","0"
"2596","Dragon Racing - Medal Widget - Advanced [DNT]","","251","0","0","68682752","0"
"2597","Dragon Racing - Medal Widget - Reverse [DNT]","","251","0","0","68682752","0"
"2598","Dragon Racing - Medal Widget - Temp [DNT]","","251","0","0","68682752","0"
"2599","Dragon Racing - Medal Widget - Temp2 [DNT]","","251","0","0","68682752","0"
"2600","Dragon Racing - Personal Best Record - Outland 01","","251","0","0","68682752","0"
"2601","Dragon Racing - Personal Best Record - Outland 02","","251","0","0","68682752","0"
"2602","Dragon Racing - Personal Best Record - Outland 03","","251","0","0","68682752","0"
"2603","Dragon Racing - Personal Best Record - Outland 04","","251","0","0","68682752","0"
"2604","Dragon Racing - Personal Best Record - Outland 05","","251","0","0","68682752","0"
"2605","Dragon Racing - Personal Best Record - Outland 06","","251","0","0","68682752","0"
"2606","Dragon Racing - Personal Best Record - Outland 07","","251","0","0","68682752","0"
"2607","Dragon Racing - Personal Best Record - Outland 08","","251","0","0","68682752","0"
"2608","Dragon Racing - Personal Best Record - Outland 09","","251","0","0","68682752","0"
"2609","Dragon Racing - Personal Best Record - Outland 10","","251","0","0","68682752","0"
"2610","Dragon Racing - Personal Best Record - Outland 11","","251","0","0","68682752","0"
"2611","Dragon Racing - Personal Best Record - Outland 12","","251","0","0","68682752","0"
"2612","Dragon Racing - Personal Best Record - Outland 13","","251","0","0","68682752","0"
"2613","Dragon Racing - Personal Best Record - Outland 14","","251","0","0","68682752","0"
"2614","Dragon Racing - Personal Best Record - Outland 15","","251","0","0","68682752","0"
"2615","Dragon Racing - Personal Best Record - Outland 01 Advanced","","251","0","0","68682752","0"
"2616","Dragon Racing - Personal Best Record - Outland 02 Advanced","","251","0","0","68682752","0"
"2617","Dragon Racing - Personal Best Record - Outland 03 Advanced","","251","0","0","68682752","0"
"2618","Dragon Racing - Personal Best Record - Outland 04 Advanced","","251","0","0","68682752","0"
"2619","Dragon Racing - Personal Best Record - Outland 05 Advanced","","251","0","0","68682752","0"
"2620","Dragon Racing - Personal Best Record - Outland 06 Advanced","","251","0","0","68682752","0"
"2621","Dragon Racing - Personal Best Record - Outland 07 Advanced","","251","0","0","68682752","0"
"2622","Dragon Racing - Personal Best Record - Outland 08 Advanced","","251","0","0","68682752","0"
"2623","Dragon Racing - Personal Best Record - Outland 09 Advanced","","251","0","0","68682752","0"
"2624","Dragon Racing - Personal Best Record - Outland 10 Advanced","","251","0","0","68682752","0"
"2625","Dragon Racing - Personal Best Record - Outland 11 Advanced","","251","0","0","68682752","0"
"2626","Dragon Racing - Personal Best Record - Outland 12 Advanced","","251","0","0","68682752","0"
"2627","Dragon Racing - Personal Best Record - Outland 13 Advanced","","251","0","0","68682752","0"
"2628","Dragon Racing - Personal Best Record - Outland 14 Advanced","","251","0","0","68682752","0"
"2629","Dragon Racing - Personal Best Record - Outland 15 Advanced","","251","0","0","68682752","0"
"2630","Dragon Racing - Personal Best Record - Outland 01 Reverse","","251","0","0","68682752","0"
"2631","Dragon Racing - Personal Best Record - Outland 02 Reverse","","251","0","0","68682752","0"
"2632","Dragon Racing - Personal Best Record - Outland 03 Reverse","","251","0","0","68682752","0"
"2633","Dragon Racing - Personal Best Record - Outland 04 Reverse","","251","0","0","68682752","0"
"2634","Dragon Racing - Personal Best Record - Outland 05 Reverse","","251","0","0","68682752","0"
"2635","Dragon Racing - Personal Best Record - Outland 06 Reverse","","251","0","0","68682752","0"
"2636","Dragon Racing - Personal Best Record - Outland 07 Reverse","","251","0","0","68682752","0"
"2637","Dragon Racing - Personal Best Record - Outland 08 Reverse","","251","0","0","68682752","0"
"2638","Dragon Racing - Personal Best Record - Outland 09 Reverse","","251","0","0","68682752","0"
"2639","Dragon Racing - Personal Best Record - Outland 10 Reverse","","251","0","0","68682752","0"
"2640","Dragon Racing - Personal Best Record - Outland 11 Reverse","","251","0","0","68682752","0"
"2641","Dragon Racing - Personal Best Record - Outland 12 Reverse","","251","0","0","68682752","0"
"2642","Dragon Racing - Personal Best Record - Outland 13 Reverse","","251","0","0","68682752","0"
"2643","Dragon Racing - Personal Best Record - Outland 14 Reverse","","251","0","0","68682752","0"
"2644","Dragon Racing - Personal Best Record - Outland 15 Reverse","","251","0","0","68682752","0"
"2645","Soridormi's Recognition","Grants Reputation with Soridormi.","142","2553","0","1048586","0"
"2649","[DNT] The Currency Formerly Named Dream Ephemera","Lingering essence from the dream.

Used to procure dream items from [vendor] in [zone].","142","0","7000","68681728","0"
"2650","Emerald Dewdrop","Dew infused with the nurturing properties of the Emerald Dream which can make any plant bloom.

Used to revitalize the plants in the Emerald Dream.","250","0","0","2","0"
"2651","Seedbloom","The blooms from plants infused with Lifebloom Essence. These have powerful aesthetic and revitalizing properties.

Used to procure items from Talia Whisperbloom in the Central Encampment.","250","0","0","2","0"
"2652","Dream Wardens","Grants Reputation with the Dream Wardens.","142","2574","0","10","0"
"2653","Renown - Dream Wardens","Grants Reputation with the Dream Wardens.","142","0","20","68943872","0"
"2654","Dragon Racing - Kalimdor Cup Preferred Mount","","251","0","0","68682752","0"
"2657","Mysterious Fragment","Obtained by assisting the Azerothian Archivists in the Dragon Isles. Bring them to Provisioner Aristta in Thaldraszus to exchange for items.","250","0","0","2","0"
"2658","Dragon Racing - Personal Best Record - Outland 16","","251","0","0","68682752","0"
"2659","Dragon Racing - Personal Best Record - Outland 17","","251","0","0","68682752","0"
"2660","Dragon Racing - Personal Best Record - Outland 18","","251","0","0","68682752","0"
"2661","Dragon Racing - Personal Best Record - Outland 19","","251","0","0","68682752","0"
"2662","Dragon Racing - Personal Best Record - Outland 20","","251","0","0","68682752","0"
"2663","Dragon Racing - Personal Best Record - Outland 21","","251","0","0","68682752","0"
"2664","Dragon Racing - Personal Best Record - Outland 16 Advanced","","251","0","0","68682752","0"
"2665","Dragon Racing - Personal Best Record - Outland 17 Advanced","","251","0","0","68682752","0"
"2666","Dragon Racing - Personal Best Record - Outland 18 Advanced","","251","0","0","68682752","0"
"2667","Dragon Racing - Personal Best Record - Outland 19 Advanced","","251","0","0","68682752","0"
"2668","Dragon Racing - Personal Best Record - Outland 20 Advanced","","251","0","0","68682752","0"
"2669","Dragon Racing - Personal Best Record - Outland 21 Advanced","","251","0","0","68682752","0"
"2670","Dragon Racing - Personal Best Record - Outland 16 Reverse","","251","0","0","68682752","0"
"2671","Dragon Racing - Personal Best Record - Outland 17 Reverse","","251","0","0","68682752","0"
"2672","Dragon Racing - Personal Best Record - Outland 18 Reverse","","251","0","0","68682752","0"
"2673","Dragon Racing - Personal Best Record - Outland 19 Reverse","","251","0","0","68682752","0"
"2674","Dragon Racing - Personal Best Record - Outland 20 Reverse","","251","0","0","68682752","0"
