"status","release_decision","current_exists","species_id","name","creature_id","summon_spell_id","item_ids","item_expansion_ids","pet_type_enum","flags","source_type_enum","source_text"
"guide_confirmed","include_dragonflight","True","4258","Jeepers","208631","418038","208010","9","2","2","6","|cFFFFD200Drop: |rTime Rifts|n|cFFFFD200Vendor: |rProvisioner Qorra|n|cFFFFD200Zone: |rTyrhold Reservoir|n|cFFFFD200Cost: |r2750|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4259","Doomrubble","208634","418039","208008","9","5","2","6","|cFFFFD200Drop: |rTime Rifts|n|cFFFFD200Vendor: |rFalara Nightsong|n|cFFFFD200Zone: |rTyrhold Reservoir|n|cFFFFD200Cost: |r2750|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4260","Killbot 9000","208636","418041","208013","9","9","2","6","|cFFFFD200Drop: |rTime Rifts|n|cFFFFD200Vendor: |rGill the Drill|n|cFFFFD200Zone: |rTyrhold Reservoir|n|cFFFFD200Cost: |r2750|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4261","Obsidian Warwhelp","208637","418045","208011","9","1","2","6","|cFFFFD200Drop: |rTime Rifts|n|cFFFFD200Vendor: |rWarden Krizzik|n|cFFFFD200Zone: |rTyrhold Reservoir|n|cFFFFD200Cost: |r2750|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4262","N'Ruby","208639","418050","208138","9","5","2","6","|cFFFFD200Drop: |rTime Rifts|n|cFFFFD200Vendor: |rBaron Silver|n|cFFFFD200Zone: |rTyrhold Reservoir|n|cFFFFD200Cost: |r2750|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4263","Tobias","208643","418079","208151","9","7","82","0","|cFFFFD200Achievement:|r Community Rumor Mill|n|cFFFFD200Event:|r Secrets of Azeroth"
"snapshot_candidate","include_dragonflight","True","4265","Lil' Frostwing","209259","419773","208543","8","1","16466","5","|cFFFFD200Achievement:|r WoW's 19th Anniversary|n|cFFFFD200Category:|r Events"
"guide_confirmed","include_dragonflight","True","4276","Fol'ya Pup","211177","429068","","","4","26","4","|cFFFFD200Pet Battle: |rEmerald Dream"
"guide_confirmed","include_dragonflight","True","4277","Sapnibbler","211182","429070","","","4","26","4","|cFFFFD200Pet Battle: |rEmerald Dream"
"guide_confirmed","include_dragonflight","True","4278","Leyhart","211288","429064","","","4","26","4","|cFFFFD200Pet Battle: |rEmerald Dream"
"guide_confirmed","include_dragonflight","True","4285","Sergeant Quackers","211939","425454","210347","9","8","82","5","|cFFFFD200Achievement: |rDucks In A Row|n|cFFFFD200Category: |rDragonflight Raid"
"guide_confirmed","include_dragonflight","True","4287","Reverie","212192","426037","210505","8","5","2","2","|cFFFFD200Vendor: |rElianna|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hcurrency:2777|h|TInterface\ICONS\INV_Legion_Faction_DreamWeavers.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4288","Blueloo","212206","426060","210522","8","5","82","5","|cFFFFD200Achievement:|r Friends in Feathers|n"
"guide_confirmed","include_dragonflight","True","4289","Dreamborne Scarab","212267","426137","210553","8","5","2","2","|cFFFFD200Vendor: |rElianna|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hcurrency:2777|h|TInterface\ICONS\INV_Legion_Faction_DreamWeavers.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4290","Dreamhoof","212273","426148","210555","8","5","2","2","|cFFFFD200Vendor: |rElianna|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hcurrency:2777|h|TInterface\ICONS\INV_Legion_Faction_DreamWeavers.BLP:0|t|h|n"
"guide_confirmed","include_dragonflight","True","4291","Ivy","212275","426156","210556","8","4","82","5","|cFFFFD200Achievement:|r ""Don't Let the Doe Hit You On the Way Out""|n"
"guide_confirmed","include_dragonflight","True","4292","Memorie","212315","426168","210567","8","5","2","2","|cFFFFD200Vendor: |rElianna|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hcurrency:2777|h|TInterface\ICONS\INV_Legion_Faction_DreamWeavers.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4295","Napps","212328","426187","210570","8","4","2","2","|cFFFFD200Vendor: |rTalisa Whisperbloom|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","4296","Snoozles","212329","426193","210571","8","4","2","2","|cFFFFD200Vendor: |rSylvia Whisperbloom|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h|n|n|cFFFFD200Vendor: |rTalisa Whisperbloom|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","4297","Kal'andu","212399","426319","210633","8","1","82","1","|cFFFFD200Quest: |rBurning Out|n|cFFFFD200Zone: |rEmerald Dream"
"guide_confirmed","include_dragonflight","True","4298","Seedle","212408","426343","210648","8","4","2","2","|cFFFFD200Vendor: |rSylvia Whisperbloom|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h|n|n|cFFFFD200Vendor: |rTalisa Whisperbloom|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","4299","Dustite","212413","426355","210651","8","4","2","2","|cFFFFD200Vendor: |rTalisa Whisperbloom|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","4300","Somnolet","212417","426357","210652","8","4","2","2","|cFFFFD200Vendor: |rElianna|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hcurrency:2777|h|TInterface\ICONS\INV_Legion_Faction_DreamWeavers.BLP:0|t|h|n"
"guide_confirmed","include_dragonflight","True","4305","Snoots","212562","426539","210689","8","5","2","2","|cFFFFD200Vendor: |rSylvia Whisperbloom|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h|n|n|cFFFFD200Vendor: |rTalisa Whisperbloom|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","4306","Elmer","212567","426540","210690","8","5","2","2","|cFFFFD200Vendor: |rSylvia Whisperbloom
|cFFFFD200Zone: |rEmerald Dream
|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h

|cFFFFD200Vendor: |rTalisa Whisperbloom
|cFFFFD200Zone: |rEmerald Dream
|cFFFFD200Cost: |r1|Hitem:211376|h|TInterface\ICONS\INV_Misc_TrailofFlowers.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","4307","Spruce","212569","426544","210691","8","4","2","2","|cFFFFD200Vendor: |rMoon Priestess Lasara|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r375|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4308","Juniper","212570","426545","210692","8","4","2","2","|cFFFFD200Vendor: |rMoon Priestess Lasara|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r375|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4309","Drowsey","212877","427044","210777","8","5","2","2","|cFFFFD200Vendor: |rElianna|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hcurrency:2777|h|TInterface\ICONS\INV_Legion_Faction_DreamWeavers.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4310","Snorr","212954","427104","210785","8","5","2","2","|cFFFFD200Vendor: |rElianna|n|cFFFFD200Zone: |rEmerald Dream|n|cFFFFD200Cost: |r1|Hitem:210776|h|TInterface\ICONS\10_2_RaidAbility_Green.BLP:0|t|h"
"snapshot_candidate","include_dragonflight","True","4409","Lovely Duckling","215565","433085","212786","-3","8","2","6","|cFFFFD200World Event:|r Noblegarden"
"snapshot_candidate","include_dragonflight","True","4411","Reese","216930","433791","213133","0","5","82","5","|cFFFFD200Achievement: |rJust One More Thing"
"snapshot_candidate","include_dragonflight","True","4412","Hap'he","216933","433802","213134","0","5","82","5","|cFFFFD200Achievement: |rFinally At Rest"
"snapshot_candidate","include_dragonflight","True","4425","Glamrok","218647","437601","","","8","16466","0","|cFFFFD200Faction: |rKeg Leg's Crew|n|cFFFFD200Renown: |r30"
"snapshot_candidate","include_dragonflight","True","4426","Bubbles","218646","437600","","","8","18514","0","|cFFFFD200Faction: |rKeg Leg's Crew|n|cFFFFD200Renown: |r11"
"snapshot_candidate","include_dragonflight","True","4435","Happy","218977","438543","","","8","16594","0","|cFFFFD200Faction: |rKeg Leg's Crew|n|cFFFFD200Renown: |r6"
"snapshot_candidate","include_dragonflight","True","4579","Muskpaw Calf","223785","449550","221817","4","7","82","5","|cFFFFD200Achievement:|r Pandaria: Remix - Townlong Steppes|n"
"snapshot_candidate","include_dragonflight","True","4580","Astral Emperor's Serpentling","223810","449626","221818","4","1","82","5","|cFFFFD200Achievement:|r Pandaria: Remix - Timeless Isle|n"
