"collectible_type","source_id_type","source_id","mapped_id","guide_name","mapping","source_text","source_url","guide_url"
"pet","npc","90214","1634","Wretched Servant","creature","Wretched Servant “Magic-addicted elves too small and frail to serve in Kil’jaeden’s army were relegated to servant roles for the Higher-class demons.” Drop: Eredar Twins Sunwell Plateau --","https://www.wowhead.com/npc=90214/wretched-servant&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","21008","140","Yellow Moth","creature","Yellow Moth “Prefers flying during thunderstorms, which are common in Azuremyst Isle.” Vendor: Sixx The Exodar --","https://www.wowhead.com/npc=21008/yellow-moth&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","23767","196","Crashin’ Thrashin’ Robot","item_id","Crashin’ Thrashin’ Robot Summon a robot pet that will fight other fighting robots. Profession: Engineering -- --","https://www.wowhead.com/item=23767/crashin-thrashin-robot&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","134019","487","Don Carlos’ Famous Hat","item_id","Don Carlos’ Famous Hat Put on Don Carlos’ Famous Hat and summon an incorporeal coyote spirit to accompany you. The spirit will remain until you remove the hat. Drop: Don Carlos Old Hillsbrad Foothills --","https://www.wowhead.com/item=134019/don-carlos-famous-hat&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","134007","501","Eternal Black Diamond Ring","item_id","Eternal Black Diamond Ring Equip the Eternal Black Dimond Ring, passed down through generations. “Also resembles the fabled Black Ice, this ring is known to be passed down through generations.” Vendor: Haris Pilton Terrokar Forest 5,000 Gold","https://www.wowhead.com/item=134007/eternal-black-diamond-ring&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","129929","436","Ever Shifting Mirror","item_id","Ever Shifting Mirror Reveal convergence points between Draenor and Outland. “Some mirrors show what might have been…” Vendor: Cupri Shattrath City 500 Timewarped Badges","https://www.wowhead.com/item=129929/ever-shifting-mirror&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","151016","640","Fractured Necrolyte Skull","item_id","Fractured Necrolyte Skull Consume the soul of the target critter to summon a portal to the Black Temple “This fel conduit retains just enough power to harvest the humblest of creatures.” “This fel conduit retains just enough power to harvest the humblest of creatures.” Vendor: Cupri Shattrath City 750 Timewarped Badges","https://www.wowhead.com/item=151016/fractured-necrolyte-skull&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","129926","431","Mark of the Ashtongue","item_id","Mark of the Ashtongue Disguise yourself as an Ashtongue Broken. Vendor: Cupri Shattrath 1,250 Timewarped Badges","https://www.wowhead.com/item=129926/mark-of-the-ashtongue&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","35275","227","Orb of the Sin’dorei","item_id","Orb of the Sin’dorei Disguise yourself a as Blood Elf for a short period of time. Drop: World Drop -- --","https://www.wowhead.com/item=35275/orb-of-the-sindorei&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","30690","230","Power Converter","item_id","Power Converter Destroys technological terror constructs. “The next best thing to going to the Academy.” Quest: Show Them Gnome Mercy! Blade’s Edge Mountains --","https://www.wowhead.com/item=30690/power-converter&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","32782","99","Time-Lost Figurine","item_id","Time-Lost Figurine Transforms caster to have the appearance of Skettis arakkoa. Drop: Terokk Terokkar Forest --","https://www.wowhead.com/item=32782/time-lost-figurine&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","151184","646","Verdant Throwing Sphere","item_id","Verdant Throwing Sphere Throw the Verdant Sphere near a friendly targeted player. If caught, the ally will immediately throw another. Vendor: Cupri Shattrath City 500 Timewarped Badges","https://www.wowhead.com/item=151184/verdant-throwing-sphere&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"toy","item","134021","489","X-52 Rocket Helmet","item_id","X-52 Rocket Helmet Launch yourself to the stars. For the safety of others, please clear the launching platform before use. Quest: Back to the Chief! Netherstorm --","https://www.wowhead.com/item=134021/x-52-rocket-helmet&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
