"achievement_id","achievement","order_path","tree_id","criterion","criteria_id","criteria_type","criteria_asset","npc_ids","object_ids","entity_mapping","selection_decision"
"13691","I Thought You Said They'd Be Rare?","6","80621","Caverndark Terror","45527","0","152464","152464",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","7","80622","Chasm-Haunter","45528","0","152556","152556",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","8","80623","Daggertooth Terror","45529","0","152756","152756",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","9","80624","Deepglider","45530","0","152291","152291",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","10","80625","Elder Unu","45531","0","152414","152414",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","11","80626","Elderspawn Nalaada","45532","0","152555","152555",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","12","80627","Garnetscale","45533","0","152553","152553",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","13","80628","Iridescent Glimmershell","45534","0","152448","152448",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","14","80629","Kelpwillow","45535","0","152567","152567",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","15","80630","King Gakula","45536","0","152323","152323",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","16","80631","Mirecrawler","45537","0","144644","144644",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","17","80632","Needlespine","45538","0","152465","152465",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","18","80633","Oronu","45539","0","152397","152397",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","19","80634","Prince Typhonus","45540","0","152681","152681",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","20","80635","Prince Vortran","45541","0","152682","152682",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","21","80636","Rockweed Shambler","45542","0","150583","150583",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","22","80637","Sandcastle","45543","0","151870","151870",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","23","80638","Sandclaw Stoneshell","45544","0","152795","152795",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","24","80639","Scale Matriarch Gratinax","45545","0","152548","152548",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","25","80640","Scale Matriarch Vynara","45546","0","152545","152545",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","26","80641","Scale Matriarch Zodia","45547","0","152542","152542",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","27","80642","Shassera","45548","0","152552","152552",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","28","80643","Shiz'narasz the Consumer","45549","0","153658","153658",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","29","80644","Siltstalker the Packmother","45550","0","152359","152359",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","30","80645","Soundless","45551","0","152290","152290",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","31","80647","Tidelord Aquatus","45553","0","153898","153898",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","32","80648","Tidelord Dispersius","45554","0","153928","153928",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","33","80649","Tidemistress Leth'sindra","45555","0","154148","154148",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","34","80650","Toxigore the Alpha","45556","0","152360","152360",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","35","80651","Urduu","45557","0","152568","152568",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","36","80652","Voice in the Deeps","45558","0","151719","151719",,"criteria_creature_asset","include_bfa"
