"status","current_exists","present_final_tww","acquisition_expansion","decor_id","item_id","decor_name","catalog_name","category","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","collection_spell_id","catalog_flags","acquisition_note","acquisition_source_url","item_name","item_expansion_id","flags","type","model_type","weight_cost"
"snapshot_candidate_needs_source_expansion","True","True",,"1356","244169","Elegant Almond Table",,,,,,,,,,,,,"Elegant Almond Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1405","244313","Orcish Fence",,,,,,,,,,,,,"Orcish Fence","5","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1406","244314","Frostwall Architect's Table",,,,,,,,,,,,,"Frostwall Architect's Table","5","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1407","244315","Orcish Warlord's Planning Table",,,,,,,,,,,,,"Orcish Warlord's Planning Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1408","244316","Warsong Workbench",,,,,,,,,,,,,"Warsong Workbench","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1409","244317","Orcish Banded Barrel",,,,,,,,,,,,,"Orcish Banded Barrel","5","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1410","244318","Wine Barrel",,,,,,,,,,,,,"Wine Barrel","5","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1411","244319","Wooden Shipping Crate",,,,,,,,,,,,,"Wooden Shipping Crate","5","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1412","244320","Youngling's Courser Toys",,,,,,,,,,,,,"Youngling's Courser Toys","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1413","244321","Orcish Lumberjack's Stool",,,,,,,,,,,,,"Orcish Lumberjack's Stool","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1414","244322","Frostwolf Banded Stool",,,,,,,,,,,,,"Frostwolf Banded Stool","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1415","244323","Orcish Sleeping Cot",,,,,,,,,,,,,"Orcish Sleeping Cot","5","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1416","244324","Peon's Work Bucket",,,,,,,,,,,,,"Peon's Work Bucket","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1417","244325","Zuldazar Cook's Griddle",,,,,,,,,,,,,"Zuldazar Cook's Griddle","-3","35","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1418","244326","Zandalari Wall Shelf",,,,,,,,,,,,,"Zandalari Wall Shelf","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1434","244530","Sturdy Wall Rack",,,,,,,,,,,,,"Sturdy Wall Rack","-3","3","2","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1435","244531","Sturdy Fireplace",,,,,,,,,,,,,"Sturdy Fireplace","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1436","244532","Rugged Stool",,,,,,,,,,,,,"Rugged Stool","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1437","244533","Iron Chain Chandelier",,,,,,,,,,,,,"Iron Chain Chandelier","-3","2","3","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1438","244534","Iron-Reinforced Door",,,,,,,,,,,,,"Iron-Reinforced Door","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1439","244535","Tusked Gazebo",,,,,,,,,,,,,"Tusked Gazebo","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1440","244536","Nightborne Fireplace",,,,,,,,,,,,,"Nightborne Fireplace","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1443","244653","Orcish Scribe's Drafting Table",,,,,,,,,,,,,"Orcish Scribe's Drafting Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1444","244654","Small Purple Suramar Seat Cushion",,,,,,,,,,,,,"Small Purple Suramar Seat Cushion","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1445","244655","Gilnean Circular Rug",,,,,,,,,,,,,"Gilnean Circular Rug","-3","3","4","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1446","244656","Wide Silvermoon Seat Cushion",,,,,,,,,,,,,"Silvermoon Painter's Cushion","-3","131","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1447","244657","Small Silvermoon Seat Cushion",,,,,,,,,,,,,,,"131","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1448","244658","Triangular Silvermoon Seat Cushion",,,,,,,,,,,,,,,"131","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1449","244659","Circular Silvermoon Seat Cushion",,,,,,,,,,,,,,,"131","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1450","244660","Silvermoon Pillow Roll",,,,,,,,,,,,,,,"131","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1451","244661","Tied-Open Leather Curtains",,,,,,,,,,,,,"Tied-Left Leather Curtains","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1452","244662","Closed Leather Curtains",,,,,,,,,,,,,"Closed Leather Curtains","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1453","244663","Leather Valance",,,,,,,,,,,,,"Leather Valance","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1454","244664","Tied-Open Folk Curtains",,,,,,,,,,,,,"Tied-Open Folk Curtains","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1455","244665","Closed Folk Curtains",,,,,,,,,,,,,"Closed Folk Curtains","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1456","244666","Durable Folk Valance",,,,,,,,,,,,,"Durable Folk Valance","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1457","244667","Restful Wooden Bench",,,,,,,,,,,,,"Restful Wooden Bench","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1458","244668","Light-Infused Fountain",,,,,,,,,,,,,"Light-Infused Fountain","-3","259","1","1","5"
"catalog_hidden_unobtainable","True","True",,"1459","244669","Tiny String of Schmancy Goblin Lights","Tiny String of Schmancy Goblin Lights","Lighting › Ceiling Lights","","","","","","","1237799","HIDDENINCATALOG INTERIOR","No acquisition source; live item page flags HIDDENINCATALOG","https://housing.wowdb.com/decor/1459/tiny-string-of-schmancy-goblin-lights-1459/",,,"130","3","1","1"
"catalog_hidden_unobtainable","True","True",,"1460","244670","Small String of Schmancy Goblin Lights","Small String of Schmancy Goblin Lights","Lighting › Ceiling Lights","","","","","","","1237800","HIDDENINCATALOG INTERIOR","No acquisition source; live item page flags HIDDENINCATALOG","https://housing.wowdb.com/decor/1460/small-string-of-schmancy-goblin-lights-1460/",,,"130","3","1","1"
"catalog_hidden_unobtainable","True","True",,"1461","244671","Drooping String of Schmancy Goblin Lights","Drooping String of Schmancy Goblin Lights","Lighting › Ceiling Lights","","","","","","","1237801","HIDDENINCATALOG INTERIOR","No acquisition source; live item page flags HIDDENINCATALOG","https://housing.wowdb.com/decor/1461/drooping-string-of-schmancy-goblin-lights-1461/",,,"130","3","1","3"
"catalog_hidden_unobtainable","True","True",,"1462","244672","Very Long String of Schmancy Goblin Lights","Very Long String of Schmancy Goblin Lights","Lighting › Ceiling Lights","","","","","","","1237802","HIDDENINCATALOG INTERIOR","No acquisition source; live item page flags HIDDENINCATALOG","https://housing.wowdb.com/decor/1462/very-long-string-of-schmancy-goblin-lights-1462/",,,"130","3","1","3"
"catalog_hidden_unobtainable","True","True",,"1463","244673","Long String of Schmancy Goblin Lights","Long String of Schmancy Goblin Lights","Lighting › Ceiling Lights","","","","","","","1237803","HIDDENINCATALOG INTERIOR","No acquisition source; live item page flags HIDDENINCATALOG","https://housing.wowdb.com/decor/1463/long-string-of-schmancy-goblin-lights-1463/",,,"130","3","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1464","244676","Teal Suramar Seat Cushion",,,,,,,,,,,,,"Teal Suramar Seat Cushion","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1465","244677","Purple Suramar Seat Cushion",,,,,,,,,,,,,"Purple Suramar Seat Cushion","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1466","244678","Small Red Suramar Seat Cushion",,,,,,,,,,,,,"Small Red Suramar Seat Cushion","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1481","244777","Surwich Peddler's Wagon",,,,,,,,,,,,,"Surwich Peddler's Wagon","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1482","244778","Sethraliss Priest's Pillow",,,,,,,,,,,,,"Sethraliss Priest's Pillow","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1484","244779","Sethrak Neckroll Pillow",,,,,,,,,,,,,,,"131","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1486","244780","Circular Elven Table",,,,,,,,,,,,,"Circular Elven Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1487","244781","Elegant Wall Drape",,,,,,,,,,,,,"Elegant Wall Drape","-3","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1488","244782","Elven Floral Window",,,,,,,,,,,,,"Elven Floral Window","-3","2","2","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1674","244852","Head of the Broodmother",,,,,,,,,,,,,"Head of the Broodmother","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1692","245258","Val'sharah Bookcase",,,,,,,,,,,,,"Val'sharah Bookcase","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1693","245259","Small Val'sharah Bookcase",,,,,,,,,,,,,"Small Val'sharah Bookcase","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1694","245260","Kaldorei Chef's Table",,,,,,,,,,,,,"Kaldorei Chef's Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1695","245261","Kaldorei Washbasin",,,,,,,,,,,,,"Kaldorei Washbasin","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1697","245263","Zocalo Drinks",,,,,,,,,,,,,"Zocalo Drinks","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1698","245264","Round Stitched Cushion",,,,,,,,,,,,,"Round Stitched Cushion","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1699","245265","Stitched Pillow Roll",,,,,,,,,,,,,"Stitched Pillow Roll","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1700","245266","Iron-Studded Wooden Window",,,,,,,,,,,,,"Iron-Studded Wooden Window","-3","2","2","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1701","245267","Charming Seat Cushion",,,,,,,,,,,,,"Charming Seat Cushion","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1702","245268","Checkered Charming Seat Cushion",,,,,,,,,,,,,"Checkered Charming Seat Cushion","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1703","245270","Thunder Totem Kiln",,,,,,,,,,,,,"Thunder Totem Kiln","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1704","245271","Old Salt's Fireplace",,,,,,,,,,,,,"Old Salt's Fireplace","-3","2","1","1","5"
"internal_dnt","True","True",,"1717","245349","[DNT] Schmancy Goblin String Lights - DO NOT USE",,,,,,,,,,,,,,,"192","0","0","1"
"internal_dnt","True","True",,"1718","132822","[DNT] Schmancy Goblin String Lights - DO NOT USE",,,,,,,,,,,,,,,"192","0","0","1"
"internal_dnt","False","True",,"1719","135567","[DNT] Zuldazar Cook's Griddle - DO NOT USE",,,,,,,,,,,,,,,"192","0","0","1"
"internal_dnt","False","True",,"1720","245492","[DNT] Zuldazar Cook's Griddle - DO NOT USE",,,,,,,,,,,,,,,"192","0","0","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1723","245532","Orgrimmar Chair",,,,,,,,,,,,,"Orgrimmar Chair","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1724","245533","Rugged Brazier",,,,,,,,,,,,,"Rugged Brazier","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1725","245534","Frostwall Elevated Brazier",,,,,,,,,,,,,"Frostwall Elevated Brazier","5","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1736","245545","Orgrimmar Nightstand",,,,,,,,,,,,,"Orgrimmar Nightstand","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1737","245546","Durable Wooden Chest",,,,,,,,,,,,,"Durable Wooden Chest","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1738","245547","Wide Charming Couch",,,,,,,,,,,,,"Wide Charming Couch","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1739","245548","Iron-Reinforced Cupboard",,,,,,,,,,,,,"Iron-Reinforced Cupboard","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1740","245549","Trueshot Lodge Fireplace",,,,,,,,,,,,,"Trueshot Lodge Fireplace","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1741","245550","Runed Dreamweaver Moonstone",,,,,,,,,,,,,"Runed Dreamweaver Moonstone","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1742","245551","Worker's Wooden Desk",,,,,,,,,,,,,"Worker's Wooden Desk","-3","3","1","1","3"
"internal_dnt","True","True",,"1743","245552","[DNT] Cornerstone 02 - DO NOT USE",,,,,,,,,,,,,,,"192","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1744","245555","Orgrimmar Tusked Bed",,,,,,,,,,,,,"Orgrimmar Tusked Bed","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1745","245556","Iron-Reinforced Standing Mirror",,,,,,,,,,,,,"Iron-Reinforced Standing Mirror","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1746","245557","Shaded Suramar Window",,,,,,,,,,,,,"Shaded Suramar Window","6","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1747","245558","Elaborate Suramar Window",,,,,,,,,,,,,"Elaborate Suramar Window","-3","2","1","1","3"
"acquisition_tww_confirmed","True","True","tww","1748","245559","Octagonal Ochre Window","Octagonal Ochre Window","Structural › Windows","Crafting: Jewelcrafting Profession: Khaz Algar Jewelcrafting (80)","","","","1260096","",,,,,"Octagonal Ochre Window","10","3","2","1","3"
"acquisition_tww_confirmed","True","True","tww","1749","245560","Meadery Ochre Window","Meadery Ochre Window","Structural › Windows","Encounter: Goldie Baronbottom (Cinderbrew Meadery)","","","","","",,,,,"Meadery Ochre Window","-3","3","2","1","3"
"acquisition_tww_confirmed","True","True","tww","1750","245561","Ornate Ochre Window","Ornate Ochre Window","Structural › Windows","Auditor Balwurz (Dornogal) 620 Resonance Crystals","","","223728","","2815",,,,,"Ornate Ochre Window","-3","3","2","1","3"
"internal_dnt","True","True",,"1751","245562","[DNT] Cornerstone 01 - DO NOT USE",,,,,,,,,,,,,,,"192","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1770","245575","Bel'ameth Interior Wall",,,,,,,,,,,,,"Bel'ameth Interior Wall","-3","2","1","2","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1771","245576","Bel'ameth Round Interior Pillar",,,,,,,,,,,,,"Bel'ameth Round Interior Pillar","-3","2","1","2","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1772","245578","Bel'ameth Interior Doorway",,,,,,,,,,,,,"Bel'ameth Interior Doorway","-3","2","1","2","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1773","245579","Bel'ameth Interior Narrow Wall",,,,,,,,,,,,,"Bel'ameth Interior Narrow Wall","-3","2","1","2","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1774","245581","Silvermoon Round Interior Pillar",,,,,,,,,,,,,"Silvermoon Round Interior Pillar","-3","2","1","2","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1775","245582","Silvermoon Interior Narrow Wall",,,,,,,,,,,,,"Silvermoon Interior Narrow Wall","-3","2","1","2","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1776","245583","Silvermoon Interior Wall",,,,,,,,,,,,,"Silvermoon Interior Wall","-3","2","1","2","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1791","245600","Frostwall Forge",,,,,,,,,,,,,"Frostwall Forge","5","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1792","245601","Ancestral Signal Brazier",,,,,,,,,,,,,"Ancestral Signal Brazier","5","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1793","245602","Gilnean Problem Solver",,,,,,,,,,,,,"Gilnean Problem Solver","3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1794","245603","Gilnean Noble's Trellis",,,,,,,,,,,,,"Gilnean Noble's Trellis","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1795","245604","Arched Rose Trellis",,,,,,,,,,,,,"Arched Rose Trellis","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1796","245605","Gilnean Stone Wall",,,,,,,,,,,,,"Gilnean Stone Wall","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1801","245615","Bradensbrook Smoke Lantern",,,,,,,,,,,,,"Bradensbrook Smoke Lantern","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1802","245616","Bradensbrook Thorned Well",,,,,,,,,,,,,"Bradensbrook Thorned Well","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1826","245617","Gilnean Stocks",,,,,,,,,,,,,"Gilnean Stocks","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1827","245618","Surwich Expedition Tent",,,,,,,,,,,,,"Surwich Expedition Tent","3","3","1","1","5"
"internal_dnt","True","True",,"1828","245619","[DNT] Smoke Sconce - DO NOT USE - new asset",,,,,,,,,,,,,,,"192","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1829","245620","Little Wolf's Loo",,,,,,,,,,,,,"Little Wolf's Loo","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1830","245621","Gilnean Wooden Table",,,,,,,,,,,,,"Gilnean Wooden Table","3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1831","245622","Gilnean Wall Shelf",,,,,,,,,,,,,"Gilnean Wall Shelf","3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1832","245623","Gilnean Rocking Chair",,,,,,,,,,,,,"Gilnean Rocking Chair","3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1833","245624","Waning Wood Fence",,,,,,,,,,,,,"Waning Wood Fence","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1834","245625","Bel'ameth Bench",,,,,,,,,,,,,"Bel'ameth Bench","-3","3","1","1","3"
"internal_dnt","True","True",,"1835","245626","[DNT] Ornamental Kaldorei Glaive - DO NOT USE - new asset coming",,,,,,,,,,,,,,,"192","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1836","245627","Elven Temple Brazier",,,,,,,,,,,,,"Elven Temple Brazier","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1844","245649","Silvermoon Interior Doorway",,,,,,,,,,,,,"Silvermoon Interior Doorway","-3","2","1","2","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1861","245655","Filigree Moon Lamp",,,,,,,,,,,,,"Filigree Moon Lamp","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1862","245656","Wooden Gazebo",,,,,,,,,,,,,"Wooden Gazebo","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1863","245657","Stonework Fountain",,,,,,,,,,,,,"Stonework Fountain","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1864","245658","Elwynn Cobblestone Round",,,,,,,,,,,,,"Elwynn Cobblestone Round","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1865","245659","Elwynn Cobblestone",,,,,,,,,,,,,"Elwynn Cobblestone","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1866","245660","Elwynn Cobblestone Pair",,,,,,,,,,,,,"Elwynn Cobblestone Pair","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1867","245661","Elwynn Cobblestone Cluster",,,,,,,,,,,,,"Elwynn Cobblestone Cluster","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1878","245662","Carved Wooden Bar Table",,,,,,,,,,,,,"Carved Wooden Bar Table","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1879","245680","Orgrimmar Bureaucrat's Desk",,,,,,,,,,,,,"Orgrimmar Bureaucrat's Desk","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1880","245681","Tidesage's Fireplace",,,,,,,,,,,,,"Tidesage's Fireplace","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1881","245697","Shala'nir Feather Bed",,,,,,,,,,,,,"Shala'nir Feather Bed","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1882","245698","Kaldorei Stone Fence",,,,,,,,,,,,,"Kaldorei Stone Fence","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1883","245699","Kaldorei Stone Fencepost",,,,,,,,,,,,,"Kaldorei Stone Fencepost","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1884","245700","Kaldorei Cushioned Seat",,,,,,,,,,,,,"Kaldorei Cushioned Seat","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1885","245701","Elven Round Table",,,,,,,,,,,,,"Elven Round Table","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1886","245702","Kaldorei Wall Shelf",,,,,,,,,,,,,"Kaldorei Wall Shelf","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1887","245703","Kaldorei Treasure Trove",,,,,,,,,,,,,"Kaldorei Treasure Trove","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1888","245704","Bel'ameth Barrel",,,,,,,,,,,,,"Bel'ameth Barrel","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1889","245739","Crescent Moon Lamppost",,,,,,,,,,,,,"Crescent Moon Lamppost","-3","2","1","1","3"
"acquisition_tww_confirmed","True","True","tww","1893","245938","Overgrown Arathi Trellis","Overgrown Arathi Trellis","Nature › Misc Nature","Encounter: Prioress Murrpray (Priory of the Sacred Flame)","","","","","",,,,,"Overgrown Arathi Trellis","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1894","245939","Void-Corrupted Fountain",,,,,,,,,,,,,"Void-Corrupted Fountain","-3","259","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1900","245984","Sagehold Window",,,,,,,,,,,,,"Sagehold Window","-3","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1919","246001","Orange Suramar Seat Cushion",,,,,,,,,,,,,"Orange Suramar Seat Cushion","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1920","246002","Red Suramar Seat Cushion",,,,,,,,,,,,,"Red Suramar Seat Cushion","-3","3","1","1","1"
"internal_dnt","True","True",,"1938","246014","[DNT] Silvermoon Small Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","3"
"internal_dnt","True","True",,"1943","246017","[DNT] Silvermoon Large Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1944","246018","[DNT] Silvermoon Round Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1948","246019","[DNT] Silvermoon Beam Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","3"
"internal_dnt","True","True",,"1950","246020","[DNT] Silvermoon Angled Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1952","246021","[DNT] Bel'ameth Beam Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","3"
"internal_dnt","True","True",,"1953","246022","[DNT] Bel'ameth Round Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1954","246023","[DNT] Bel'ameth Large Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1955","246024","[DNT] Bel'ameth Small Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","3"
"internal_dnt","True","True",,"1956","246025","[DNT] Bel'ameth Angled Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1957","246026","[DNT] Orgrimmar Beam Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","3"
"internal_dnt","True","True",,"1958","246027","[DNT] Orgrimmar Round Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1959","246028","[DNT] Orgrimmar Large Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1960","246029","[DNT] Orgrimmar Small Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","3"
"internal_dnt","True","True",,"1961","246030","[DNT] Orgrimmar Angled Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1962","246031","[DNT] Stormwind Beam Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","3"
"internal_dnt","True","True",,"1963","246032","[DNT] Stormwind Round Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1964","246033","[DNT] Stormwind Large Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"internal_dnt","True","True",,"1965","246034","[DNT] Stormwind Small Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","3"
"internal_dnt","True","True",,"1966","246035","[DNT] Stormwind Angled Platform - WMO - DO NOT USE",,,,,,,,,,,,,,,"192","1","2","5"
"snapshot_candidate_needs_source_expansion","True","True",,"1977","246036","High-Backed Orgrimmar Chair",,,,,,,,,,,,,"High-Backed Orgrimmar Chair","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"1978","246037","Iron-Reinforced Wooden Rack",,,,,,,,,,,,,"Iron-Reinforced Wooden Rack","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1979","246038","Stitched Leather Rug",,,,,,,,,,,,,"Stitched Leather Rug","-3","3","4","1","5"
"acquisition_tww_confirmed","True","True","tww","1984","246066","Schmancy Goblin String Lights","Schmancy Goblin String Lights","Lighting › Ceiling Lights","Crafting: Engineering Profession: Khaz Algar Engineering (80)","","","","1259724","",,,,,"Schmancy Goblin String Lights","10","3","3","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"1987","246089","Bel'ameth Wooden Table",,,,,,,,,,,,,"Bel'ameth Wooden Table","-3","3","1","1","3"
"internal_dnt","True","True",,"1988","246090","[DNT] Amirdrassil Stool - DO NOT USE - new asset",,,,,,,,,,,,,,,"128","1","1","1"
