"currency_id","name","description","category_id","faction_id","max_quantity","flags_0","flags_1"
"3235","Skinning Specialization Reset","","142","0","0","1572864","0"
"3236","Tailoring Specialization Reset","","142","0","0","1572864","0"
"3238","Alchemy Specialization Reset","","142","0","0","1572864","0"
"3239","Enchanting Specialization Reset","","142","0","0","1572864","0"
"3240","Engineering Specialization Reset","","142","0","0","1572864","0"
"3241","Herbalism Specialization Reset","","142","0","0","1572864","0"
"3242","Inscription Specialization Reset","","142","0","0","1572864","0"
"3243","Jewelcrafting Specialization Reset","","142","0","0","1572864","0"
"3244","Leatherworking Specialization Reset","","142","0","0","1572864","0"
"3245","Mining Specialization Reset","","142","0","0","1572864","0"
"3246","Skinning Specialization Reset","","142","0","0","1572864","0"
"3247","Tailoring Specialization Reset","","142","0","0","1572864","0"
"3248","Blacksmithing Specialization Reset","","142","0","1","1572864","0"
"3251","Felforged Bronze","A mote of time compressed into a bronze coin and corrupted by the Burning Legion. Momentus can use this to upgrade your gear, or trade this to Lidamorrutu for a chance at powerful relics and mementos of infinite power.","266","0","25000","2","256"
"3252","Bronze","A mote of time compressed into a bronze coin. The infinite dragonflight will trade this for cosmetic rewards.","266","0","2000000","2","0"
"3253","11.X Delves - Bountiful Tracker - Progress Cap - Mislaid","","142","0","0","85458944","0"
"3254","Chase's Test Currency [DNT]","","142","0","5000","16777216","0"
"3267","Felforged Bronze","A mote of time compressed into a bronze coin and corrupted by the Burning Legion. Momentus can use this to upgrade your gear, or trade this to Lidamorrutu for a chance at powerful relics and mementos of infinite power.","142","0","9999999","1048578","256"
"3268","Infinite Power","Coalesced essence of power, drawn from another timeline. Used to upgrade your artifact weapon with a touch of infinite magic.","266","0","99999999","1048578","0"
"3269","Ethereal Voidsplinter","Ethereal Voidsplinters charge the Catalyst and allow it to imbue armor with incredible power. Slowly accumulates every two weeks.","265","0","8","33554434","0"
"3270","11.2 Delves - Personal Tracker - S3 Weekly Elise Turn-In(Hidden)","","142","0","99","85458944","1"
"3271","Renown - Season 3 Delves","[DNT]","142","0","10","85721088","0"
"3272","Delver's Journey","Grants Delver's Journey progress.","142","2722","0","4194314","0"
"3278","Ethereal Strands","Threads imbued with powerful arcane energy. These can be used to enhance the energy harnessing abilities of the Reshii Wraps.","142","0","0","16777218","1"
"3279","11. Raid Renown - Gallagio - Raid Buff Acct Tracker","","142","0","0","85458944","0"
"3280","11. Raid Renown - Gallagio - Speed Buff Acct Tracker","","142","0","0","85458944","0"
"3282","Gallagio Loyalty Rewards Club","Grants Reputation with the Gallagio Loyalty Rewards Club.","142","0","0","119013384","0"
"3283","Flame's Radiance","Grants Reputation with Flame's Radiance.","142","2688","0","10","0"
"3284","Weathered Ethereal Crest","Used to upgrade Adventurer and Veteran gear in War Within Season 3 up to item levels 668-678. Earned from the following activities:

- Repeatable Outdoor Events
- Raid Finder Manaforge Omega
- Heroic Season Dungeons
- Delves (Tiers 1 to 5)","265","0","90","35913922","1"
"3285","Weathered Ethereal Crest","Used to upgrade Adventurer and Veteran gear in War Within Season 3 up to item levels 668-678. Earned from the following activities:

- Repeatable Outdoor Events
- Raid Finder Manaforge Omega
- Heroic Season Dungeons
- Delves (Tiers 1 to 5)","142","0","0","33554434","0"
"3286","Carved Ethereal Crest","Used to upgrade Veteran and Champion gear in War Within Season 3 up to item levels 681-691. Earned from the following activities:

- Weekly Outdoor Events
- Normal Manaforge Omega
- Mythic Season Dungeons
- Delves (Tiers 6 and 7)
- Delver's Bounty (Tiers 4 and 5)","265","0","90","35913922","1"
"3287","Carved Ethereal Crest","Used to upgrade Veteran and Champion gear in War Within Season 3 up to item levels 681-691. Earned from the following activities:

- Weekly Outdoor Events
- Normal Manaforge Omega
- Mythic Season Dungeons
- Delves (Tiers 6 and 7)
- Delver's Bounty (Tiers 4 and 5)","142","0","0","33554434","0"
"3288","Runed Ethereal Crest","Used to upgrade Champion and Hero gear in War Within Season 3 up to item levels 694-704. Earned from the following activities:

- Heroic Manaforge Omega
- Mythic Keystone Dungeons from +2 to +6
- Delves (Tiers 8 to 11)
- Delver's Bounty (Tiers 6 and 7)","265","0","90","35913922","1"
"3289","Runed Ethereal Crest","Used to upgrade Champion and Hero gear in War Within Season 3 up to item levels 694-704. Earned from the following activities:

- Heroic Manaforge Omega
- Mythic Keystone Dungeons from +2 to +6
- Delves (Tiers 8 to 11)
- Delver's Bounty (Tiers 6 and 7)","142","0","0","33554434","0"
"3290","Gilded Ethereal Crest","Used to upgrade Hero and Myth gear in War Within Season 3 up to item levels 707 and above. Earned from the following activities:

- Mythic Manaforge Omega
- Mythic Keystone Dungeons from +7 and up
- Delve's Gilded Stash (Tier 11)
- Delver's Bounty (Tier 8 and up)","265","0","90","35913922","1"
"3291","Gilded Ethereal Crest","Used to upgrade Hero and Myth gear in War Within Season 3 up to item levels 707 and above. Earned from the following activities:

- Mythic Manaforge Omega
- Mythic Keystone Dungeons from +7 and up
- Delve's Gilded Stash (Tier 11)
- Delver's Bounty (Tier 8 and up)","142","0","0","33554434","0"
"3292","Infinite Knowledge","Coalesced essence of knowledge, drawn from another timeline. Infinite Knowledge increases the amount of Infinite Power gained from most sources. Infinite Knowledge gained beyond its limit is automatically converted into Bronze.","266","0","36","16777218","0"
"3293","Epoch Memento","A tiny piece of an epoch story.","266","0","0","1048578","0"
"3303","Untethered Coin","A strange coin found within Untethered Space on K'aresh. Shad'anis at Overlook Zo'Shuul will be interested in this in exchange for toys, cosmetics, pets, and more. Earned by completing the quest ""More Than Just a Phase.""","260","0","0","1048576","0"
"3304","Manaforge Vandals","Grants Reputation with the Manaforge Vandals.","142","2736","0","33554442","0"
"3305","Renown - Manaforge Vandals","[DNT]","142","0","15","85721088","0"
"3306","Manaforge Vandals","Grants Reputation with the Manaforge Vandals.","142","0","0","119013384","0"
"3307","11.2 Raid Renown - Manaforge - Raid Buff Acct Tracker","","142","0","0","85458944","0"
"3308","11.2 Raid Renown - Manaforge Speed Buff Acct Tracker","","142","0","0","85458944","0"
"3309","Hellstone Shard","Earned from activities during the Greedy Emissary event. Exchanged for hellish armorsets with Baranar in Dornogal.","1","0","0","130","0"
"3310","Coffer Key Shards","Acquired from treasures, Radiant Echoes, World Quests, and outdoor events throughout Khaz Algar. Gathering 100 combines them into a Restored Coffer Key.","263","2739","0","2","0"
"3313","11. Raid Renown - Gallagio - Raid Buff Acct Tracker","","142","0","0","85458944","0"
"3314","11. Raid Renown - Gallagio - Speed Buff Acct Tracker","","142","0","0","85458944","0"
"3315","Renown - Gallagio Loyalty Rewards Club","[DNT]","142","0","20","85721088","0"
"3356","Untainted Mana-Crystals","Can be earned after reaching rank 3 of the Delver's Journey. Obtained from opening Bountiful Coffers with Restored Coffer Keys inside of bountiful delves at Tier 9 or above. Can be traded with Zah'ran for powerful equipment.","265","0","1000","100671490","0"
"3360","[DNT] 11.1.5 Midseason - Turbo-Boost Quest Turn-In Tracker","","142","0","9","102236160","1"
"3363","Community Coupons","Earned from completing Endeavor tasks to support your neighborhood and its friends. Used to purchase items from Endeavor Traders.","1","0","0","0","0"
"3364","[DNT] 11.2.5 Midseason - Turbo-Boost Quest Turn-In Tracker","","142","0","9","102236160","1"
"3372","Bronze","A mote of time compressed into a bronze coin. The infinite dragonflight will trade this for cosmetic rewards.","142","0","9999999","72892418","256"
