"achievement_id","achievement","order_path","tree_id","criterion","criteria_id","criteria_type","criteria_asset","npc_id","completion_quest_id","selection_decision"
"9726","Treasure Hunter","295","41269","","27135","27","36782",,"36782","exclude_threshold_duplicate"
"9726","Treasure Hunter","296","41270","","27136","27","36783",,"36783","exclude_threshold_duplicate"
"9726","Treasure Hunter","297","41271","","27137","27","36784",,"36784","exclude_threshold_duplicate"
"9726","Treasure Hunter","298","41272","","27138","27","36787",,"36787","exclude_threshold_duplicate"
"9726","Treasure Hunter","299","41273","","27139","27","36789",,"36789","exclude_threshold_duplicate"
"9726","Treasure Hunter","300","41274","","27140","27","36509",,"36509","exclude_threshold_duplicate"
"9726","Treasure Hunter","301","41275","","24462","27","33501",,"33501","exclude_threshold_duplicate"
"9726","Treasure Hunter","302","41276","","27141","27","33926",,"33926","exclude_threshold_duplicate"
"9726","Treasure Hunter","303","41277","","26825","27","34641",,"34641","exclude_threshold_duplicate"
"9726","Treasure Hunter","304","41278","","27142","27","34649",,"34649","exclude_threshold_duplicate"
"9726","Treasure Hunter","305","41279","","27143","27","33041",,"33041","exclude_threshold_duplicate"
"9726","Treasure Hunter","306","45744","","29004","27","36374",,"36374","exclude_threshold_duplicate"
"9726","Treasure Hunter","307","45745","","29005","27","36375",,"36375","exclude_threshold_duplicate"
"9726","Treasure Hunter","308","45746","","29006","27","36377",,"36377","exclude_threshold_duplicate"
"9726","Treasure Hunter","309","45747","","29007","27","35677",,"35677","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","0","41534","","24461","27","33916",,"33916","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","1","41535","","23564","27","32803",,"32803","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","2","41536","","26802","27","33016",,"33016","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","3","41537","","26803","27","33500",,"33500","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","4","41538","","26804","27","33502",,"33502","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","5","41539","","26805","27","33505",,"33505","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","6","41540","","26806","27","33017",,"33017","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","7","41541","","26807","27","33532",,"33532","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","8","41542","","26808","27","33930",,"33930","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","9","41543","","26809","27","33940",,"33940","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","10","41544","","26810","27","33942",,"33942","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","11","41545","","26811","27","33946",,"33946","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","12","41546","","26812","27","33947",,"33947","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","13","41547","","26813","27","33948",,"33948","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","14","41548","","26814","27","33949",,"33949","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","15","41549","","26815","27","33989",,"33989","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","16","41550","","26816","27","33991",,"33991","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","17","41551","","26817","27","33996",,"33996","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","18","41552","","26818","27","33998",,"33998","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","19","41553","","26819","27","34476",,"34476","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","20","41554","","26822","27","34507",,"34507","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","21","41555","","26823","27","34520",,"34520","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","22","41556","","26824","27","34521",,"34521","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","23","41557","","26825","27","34641",,"34641","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","24","41558","","26826","27","34642",,"34642","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","25","41559","","26827","27","34647",,"34647","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","26","41560","","26828","27","34648",,"34648","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","27","41561","","26829","27","34652",,"34652","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","28","41562","","26830","27","34713",,"34713","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","29","41563","","26831","27","34931",,"34931","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","30","41564","","26832","27","34841",,"34841","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","31","41565","","26833","27","34967",,"34967","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","32","41566","","26834","27","35347",,"35347","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","33","41567","","26835","27","35367",,"35367","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","34","41568","","26836","27","35368",,"35368","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","35","41569","","26837","27","35369",,"35369","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","36","41570","","26838","27","35370",,"35370","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","37","41571","","26839","27","35371",,"35371","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","38","41572","","26840","27","35373",,"35373","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","39","41573","","26841","27","35567",,"35567","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","40","41574","","26842","27","35569",,"35569","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","41","41575","","26843","27","35568",,"35568","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","42","41576","","26844","27","35570",,"35570","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","43","41577","","26845","27","36863",,"36863","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","44","41578","","26846","27","33384",,"33384","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","45","41579","","26847","27","33613",,"33613","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","46","41580","","26848","27","33564",,"33564","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","47","41581","","26849","27","33565",,"33565","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","48","41582","","26850","27","33566",,"33566","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","49","41583","","26851","27","33567",,"33567","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","50","41584","","26852","27","35581",,"35581","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","51","41585","","26853","27","33570",,"33570","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","52","41586","","26854","27","35919",,"35919","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","53","41587","","26855","27","33572",,"33572","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","54","41588","","26856","27","33574",,"33574","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","55","41589","","26857","27","33575",,"33575","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","56","41590","","26858","27","33610",,"33610","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","57","41591","","26859","27","33611",,"33611","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","58","41592","","26860","27","33612",,"33612","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","59","41593","","26861","27","33867",,"33867","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","60","41594","","26862","27","33869",,"33869","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","61","41595","","26863","27","33886",,"33886","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","62","41596","","26864","27","33891",,"33891","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","63","41597","","26865","27","33885",,"33885","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","64","41598","","26866","27","34174",,"34174","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","65","41599","","26867","27","35279",,"35279","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","66","41600","","26868","27","35280",,"35280","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","67","41601","","26869","27","37254",,"37254","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","68","41602","","26870","27","35530",,"35530","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","69","41603","","26871","27","33568",,"33568","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","70","41604","","26872","27","33584",,"33584","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","71","41605","","26873","27","33569",,"33569","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","72","41606","","26874","27","33573",,"33573","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","73","41607","","26875","27","33540",,"33540","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","74","41608","","26876","27","33614",,"33614","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","75","41609","","26877","27","33866",,"33866","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","76","41610","","26878","27","33046",,"33046","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","77","41611","","26879","27","35580",,"35580","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","78","41612","","26880","27","35584",,"35584","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","79","41613","","26881","27","35600",,"35600","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","80","41614","","26882","27","35603",,"35603","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","81","41615","","26883","27","33883",,"33883","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","82","41616","","26884","27","35798",,"35798","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","83","41617","","26885","27","36507",,"36507","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","84","41618","","26912","27","36381",,"36381","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","85","41619","","26913","27","36388",,"36388","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","86","41620","","26914","27","36389",,"36389","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","87","41621","","26915","27","36390",,"36390","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","88","41622","","26916","27","36392",,"36392","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","89","41623","","26917","27","36657",,"36657","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","90","41624","","26918","27","36243",,"36243","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","91","41625","","26919","27","36244",,"36244","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","92","41626","","26920","27","36245",,"36245","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","93","41627","","26921","27","36246",,"36246","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","94","41628","","26922","27","36247",,"36247","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","95","41629","","26923","27","36340",,"36340","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","96","41630","","26924","27","36354",,"36354","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","97","41631","","26925","27","36355",,"36355","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","98","41632","","26926","27","36356",,"36356","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","99","41633","","26927","27","36359",,"36359","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","100","41634","","26928","27","36360",,"36360","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","101","41635","","26929","27","36361",,"36361","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","102","41636","","26930","27","36362",,"36362","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","103","41637","","26931","27","36363",,"36363","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","104","41638","","26932","27","36364",,"36364","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","105","41639","","26933","27","36365",,"36365","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","106","41640","","26934","27","36366",,"36366","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","107","41641","","26935","27","36367",,"36367","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","108","41642","","26936","27","36386",,"36386","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","109","41643","","26937","27","36395",,"36395","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","110","41644","","26938","27","36397",,"36397","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","111","41645","","26939","27","36398",,"36398","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","112","41646","","26940","27","36399",,"36399","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","113","41647","","26941","27","36400",,"36400","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","114","41648","","26942","27","36401",,"36401","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","115","41649","","26943","27","36402",,"36402","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","116","41650","","26944","27","36403",,"36403","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","117","41651","","26945","27","36405",,"36405","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","118","41652","","26946","27","36406",,"36406","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","119","41653","","26947","27","36407",,"36407","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","120","41654","","26948","27","36410",,"36410","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","121","41655","","26949","27","36411",,"36411","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","122","41656","","26950","27","36416",,"36416","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","123","41657","","26951","27","36418",,"36418","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","124","41658","","26952","27","36420",,"36420","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","125","41659","","26953","27","36421",,"36421","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","126","41660","","26954","27","36422",,"36422","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","127","41661","","26955","27","36433",,"36433","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","128","41662","","26956","27","36444",,"36444","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","129","41663","","26957","27","36445",,"36445","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","130","41664","","26958","27","36446",,"36446","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","131","41665","","26959","27","36447",,"36447","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","132","41666","","26960","27","36450",,"36450","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","133","41667","","26961","27","36451",,"36451","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","134","41668","","26962","27","36453",,"36453","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","135","41669","","26963","27","36454",,"36454","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","136","41670","","26964","27","36455",,"36455","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","137","41671","","26965","27","36456",,"36456","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","138","41672","","26966","27","36458",,"36458","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","139","41673","","26967","27","36459",,"36459","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","140","41674","","26968","27","36462",,"36462","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","141","41675","","26886","27","33933",,"33933","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","142","41676","","26887","27","34232",,"34232","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","143","41677","","26888","27","34233",,"34233","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","144","41678","","26889","27","34235",,"34235","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","145","41679","","26890","27","34236",,"34236","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","146","41680","","26891","27","34238",,"34238","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","147","41681","","26892","27","34239",,"34239","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","148","41682","","26893","27","34248",,"34248","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","149","41683","","26894","27","34249",,"34249","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","150","41684","","26895","27","34250",,"34250","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","151","41685","","26896","27","34251",,"34251","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","152","41686","","26897","27","34252",,"34252","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","153","41687","","26898","27","34253",,"34253","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","154","41688","","26899","27","34254",,"34254","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","155","41689","","26900","27","34255",,"34255","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","156","41690","","26901","27","34256",,"34256","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","157","41691","","26902","27","34257",,"34257","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","158","41692","","26903","27","34258",,"34258","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","159","41693","","26904","27","34259",,"34259","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","160","41694","","26905","27","34260",,"34260","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","161","41695","","26906","27","34261",,"34261","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","162","41696","","26907","27","34263",,"34263","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","163","41697","","26908","27","34276",,"34276","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","164","41698","","26909","27","34290",,"34290","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","165","41699","","26910","27","34471",,"34471","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","166","41700","","26911","27","36829",,"36829","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","167","41701","","27025","27","34760",,"34760","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","168","41702","","27026","27","35597",,"35597","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","169","41703","","27027","27","35576",,"35576","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","170","41704","","27028","27","35577",,"35577","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","171","41705","","27029","27","35579",,"35579","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","172","41706","","27030","27","35583",,"35583","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","173","41707","","27031","27","35590",,"35590","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","174","41708","","27032","27","35591",,"35591","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","175","41709","","27033","27","35593",,"35593","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","176","41710","","27034","27","35616",,"35616","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","177","41711","","27035","27","35622",,"35622","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","178","41712","","27036","27","35643",,"35643","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","179","41713","","27037","27","35646",,"35646","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","180","41714","","27038","27","35648",,"35648","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","181","41715","","27039","27","35660",,"35660","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","182","41716","","27040","27","35661",,"35661","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","183","41717","","27041","27","35662",,"35662","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","184","41718","","27042","27","35673",,"35673","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","185","41719","","27043","27","35678",,"35678","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","186","41720","","27044","27","35682",,"35682","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","187","41721","","27045","27","35692",,"35692","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","188","41722","","27046","27","35694",,"35694","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","189","41723","","27047","27","35695",,"35695","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","190","41724","","27048","27","35696",,"35696","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","191","41725","","27049","27","35759",,"35759","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","192","41726","","27050","27","35765",,"35765","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","193","41727","","27051","27","35951",,"35951","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","194","41728","","27052","27","35953",,"35953","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","195","41729","","27053","27","35954",,"35954","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","196","41730","","27054","27","35955",,"35955","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","197","41731","","27055","27","35969",,"35969","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","198","41732","","27056","27","35976",,"35976","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","199","41733","","27057","27","35986",,"35986","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","200","41734","","27058","27","35987",,"35987","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","201","41735","","27059","27","35999",,"35999","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","202","41736","","27060","27","36002",,"36002","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","203","41737","","27061","27","36008",,"36008","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","204","41738","","27062","27","36011",,"36011","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","205","41739","","27063","27","36020",,"36020","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","206","41740","","27064","27","36021",,"36021","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","207","41741","","27065","27","36035",,"36035","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","208","41742","","27066","27","36036",,"36036","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","209","41743","","27067","27","36039",,"36039","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","210","41744","","27068","27","36046",,"36046","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","211","41745","","27069","27","36049",,"36049","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","212","41746","","27070","27","36050",,"36050","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","213","41747","","27071","27","36051",,"36051","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","214","41748","","27072","27","36052",,"36052","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","215","41749","","27073","27","36071",,"36071","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","216","41750","","27074","27","36073",,"36073","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","217","41751","","27075","27","36074",,"36074","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","218","41752","","27076","27","36077",,"36077","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","219","41753","","27077","27","36082",,"36082","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","220","41754","","27078","27","36088",,"36088","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","221","41755","","27079","27","36099",,"36099","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","222","41756","","27080","27","36102",,"36102","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","223","41757","","27081","27","36109",,"36109","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","224","41758","","27082","27","36115",,"36115","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","225","41759","","27083","27","36116",,"36116","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","226","41760","","27084","27","36174",,"36174","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","227","41761","","27085","27","36846",,"36846","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","228","41762","","27086","27","36857",,"36857","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","229","41763","","27087","27","34940",,"34940","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","230","41764","","27088","27","35056",,"35056","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","231","41765","","25576","27","35701",,"35701","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","232","41766","","27089","27","35709",,"35709","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","233","41767","","25577","27","35952",,"35952","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","234","41768","","25578","27","35965",,"35965","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","235","41769","","25579","27","35966",,"35966","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","236","41770","","25580","27","35967",,"35967","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","237","41771","","25581","27","35968",,"35968","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","238","41772","","25582","27","35971",,"35971","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","239","41773","","25583","27","35975",,"35975","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","240","41774","","25584","27","35979",,"35979","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","241","41775","","25585","27","35980",,"35980","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","242","41776","","25586","27","35981",,"35981","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","243","41777","","25587","27","35982",,"35982","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","244","41778","","25588","27","35984",,"35984","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","245","41779","","25589","27","36001",,"36001","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","246","41780","","25590","27","36003",,"36003","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","247","41781","","25591","27","36015",,"36015","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","248","41782","","25592","27","36019",,"36019","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","249","41783","","27090","27","36118",,"36118","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","250","41784","","27091","27","36170",,"36170","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","251","41785","","27092","27","36203",,"36203","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","252","41786","","25593","27","36430",,"36430","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","253","41787","","27093","27","36506",,"36506","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","254","41788","","27094","27","36596",,"36596","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","255","41789","","27095","27","36521",,"36521","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","256","41790","","27096","27","36604",,"36604","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","257","41791","","27097","27","36605",,"36605","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","258","41792","","27098","27","36610",,"36610","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","259","41793","","27099","27","36618",,"36618","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","260","41794","","27100","27","36621",,"36621","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","261","41795","","27101","27","36625",,"36625","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","262","41796","","27102","27","36628",,"36628","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","263","41797","","27103","27","36631",,"36631","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","264","41798","","27104","27","36634",,"36634","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","265","41799","","27105","27","36651",,"36651","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","266","41800","","27106","27","36654",,"36654","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","267","41801","","27107","27","36658",,"36658","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","268","41802","","27108","27","36710",,"36710","exclude_threshold_duplicate"
"9727","Expert Treasure Hunter","269","41803","","27109","27","36713",,"36713","exclude_threshold_duplicate"
