id_kind,asset_id,name,map_id,x,y,sources
npc,130439,Ashmane,864,0.5470,0.1513,HandyNotes_BattleForAzeroth
npc,130443,Hivemother Kraxi,864,0.5360,0.5373,HandyNotes_BattleForAzeroth
npc,130508,Broodmother Razora,895,0.8354,0.4482,HandyNotes_BattleForAzeroth
npc,130897,Captain Razorspine,942,0.4731,0.6566,HandyNotes_BattleForAzeroth
npc,131233,Lei-zhi,862,0.5867,0.7417,HandyNotes_BattleForAzeroth
npc,131252,Merianae,895,0.4303,0.1675,HandyNotes_BattleForAzeroth
npc,131262,Pack Leader Asenya,895,0.3889,0.1530,HandyNotes_BattleForAzeroth
npc,131389,Teres,895,0.6365,0.5035,HandyNotes_BattleForAzeroth
npc,131404,Foreman Scripps,942,0.6442,0.6592,HandyNotes_BattleForAzeroth
npc,131476,Zayoos,862,0.4800,0.5424,HandyNotes_BattleForAzeroth
npc,131520,Kulett the Ornery,895,0.4783,0.2223,HandyNotes_BattleForAzeroth
npc,131687,Tambano,862,0.7771,0.1029,HandyNotes_BattleForAzeroth
npc,131718,Bramblewing,862,0.6674,0.3228,HandyNotes_BattleForAzeroth
npc,131984,Twin-hearted Construct,895,0.7033,0.1248,HandyNotes_BattleForAzeroth
npc,132007,Galestorm,942,0.7144,0.5435,HandyNotes_BattleForAzeroth
npc,132068,Bashmu,895,0.3450,0.3035,HandyNotes_BattleForAzeroth
npc,132076,Totes,895,0.4684,0.2064,HandyNotes_BattleForAzeroth
npc,132086,Black-Eyed Bart,895,0.5629,0.6997,HandyNotes_BattleForAzeroth
npc,132088,Captain Wintersail,895,0.3844,0.2070,HandyNotes_BattleForAzeroth
npc,132127,Foxhollow Skyterror,895,0.6010,0.2220,HandyNotes_BattleForAzeroth
npc,132179,Raging Swell,895,0.6476,0.5863,HandyNotes_BattleForAzeroth
npc,132182,Auditor Dolp,895,0.7491,0.7894,HandyNotes_BattleForAzeroth
npc,132211,Fowlmouth,895,0.9050,0.7736,HandyNotes_BattleForAzeroth
npc,132244,Kiboku,862,0.7561,0.3582,HandyNotes_BattleForAzeroth
npc,132280,Squacks,895,0.8091,0.8284,HandyNotes_BattleForAzeroth
npc,132319,Bilefang Mother,896,0.3505,0.3326,HandyNotes_BattleForAzeroth
npc,133155,G'Naat,862,0.7997,0.3597,HandyNotes_BattleForAzeroth
npc,133190,Daggerjaw,862,0.7420,0.3930,HandyNotes_BattleForAzeroth
npc,133356,Tempestria,895,0.6052,0.1753,HandyNotes_BattleForAzeroth
npc,133373,Jax'teb the Reanimated,863,0.4518,0.5189,HandyNotes_BattleForAzeroth
npc,133527,Juba the Scarred,863,0.2810,0.3401,HandyNotes_BattleForAzeroth
npc,133531,Xu'ba the Bone Collector,863,0.3655,0.5053,HandyNotes_BattleForAzeroth
npc,133539,Lo'kuno,863,0.7775,0.4508,HandyNotes_BattleForAzeroth
npc,133812,Zanxib the Engorged,863,0.3873,0.7146,HandyNotes_BattleForAzeroth
npc,133842,Warcrawler Karkithiss,862,0.4395,0.2544,HandyNotes_BattleForAzeroth
npc,134048,Vukuba,1165,0.6170,0.5120,HandyNotes_BattleForAzeroth
npc,134106,Lumbergrasp Sentinel,895,0.6795,0.1999,HandyNotes_BattleForAzeroth
npc,134213,Executioner Blackwell,896,0.3088,0.1839,HandyNotes_BattleForAzeroth
npc,134293,Azerite Infused Slag,863,0.3312,0.2699,HandyNotes_BattleForAzeroth
npc,134295,Lost Scroll,863,0.8170,0.6110,ATT/Zones.lua:npc:134295
npc,134296,Chag's Challenge,863,0.6810,0.2023,HandyNotes_BattleForAzeroth
npc,134298,Azerite Infused Elemental,863,0.5412,0.8110,HandyNotes_BattleForAzeroth
npc,134571,Skycaller Teskris,864,0.4697,0.2518,HandyNotes_BattleForAzeroth
npc,134625,Warmother Captive,864,0.5071,0.3086,HandyNotes_BattleForAzeroth
npc,134638,Warlord Zothix,864,0.3020,0.5256,HandyNotes_BattleForAzeroth
npc,134706,Deathcap,896,0.1871,0.6138,HandyNotes_BattleForAzeroth
npc,134738,Hakbi the Risen,862,0.4200,0.3620,HandyNotes_BattleForAzeroth
npc,134745,Skycarver Krakit,864,0.5129,0.3645,HandyNotes_BattleForAzeroth
npc,134754,Hyo'gi,896,0.2293,0.4948,HandyNotes_BattleForAzeroth
npc,134760,Darkspeaker Jo'la,862,0.6541,0.1022,HandyNotes_BattleForAzeroth
npc,134782,Murderbeak,862,0.6062,0.6627,HandyNotes_BattleForAzeroth
npc,134884,Ragna,942,0.4157,0.7419,HandyNotes_BattleForAzeroth
npc,134897,Dagrus the Scorned,942,0.6786,0.3982,HandyNotes_BattleForAzeroth
npc,135796,Captain Leadfist,896,0.2756,0.1420,HandyNotes_BattleForAzeroth
npc,135852,Ak'tar,864,0.5032,0.8163,HandyNotes_BattleForAzeroth
npc,135939,Vinespeaker Ratha,942,0.4961,0.6806,HandyNotes_BattleForAzeroth
npc,136183,Crushtacean,942,0.5124,0.5553,HandyNotes_BattleForAzeroth
npc,136189,The Lichen King,942,0.5178,0.7979,HandyNotes_BattleForAzeroth
npc,136304,Songstress Nahjeen,864,0.6689,0.2446,HandyNotes_BattleForAzeroth
npc,136335,Enraged Krolusk,864,0.6198,0.3783,HandyNotes_BattleForAzeroth
npc,136336,Scorpox,864,0.3270,0.6507,HandyNotes_BattleForAzeroth
npc,136338,Sirokar,864,0.2456,0.6845,HandyNotes_BattleForAzeroth
npc,136340,Relic Hunter Hazaak,864,0.4898,0.7216,HandyNotes_BattleForAzeroth
npc,136341,Jungleweb Hunter,864,0.6056,0.1801,HandyNotes_BattleForAzeroth
npc,136346,"Captain Stef ""Marrow"" Quin",864,0.4141,0.2410,HandyNotes_BattleForAzeroth
npc,136393,Bloodwing Bonepicker,864,0.5606,0.5359,HandyNotes_BattleForAzeroth
npc,136413,Syrawon the Dominus,1165,0.3600,0.4620,HandyNotes_BattleForAzeroth
npc,136428,Dark Chronicler,862,0.4415,0.7652,HandyNotes_BattleForAzeroth
npc,137025,Broodmother,942,0.2946,0.6960,HandyNotes_BattleForAzeroth
npc,137183,Imperiled Merchants,895,0.6430,0.1936,HandyNotes_BattleForAzeroth
npc,137529,Arvon the Betrayed,896,0.3488,0.6921,HandyNotes_BattleForAzeroth
npc,137681,King Clickyclack,864,0.3828,0.4140,HandyNotes_BattleForAzeroth
npc,137824,Arclight,896,0.2922,0.6901,HandyNotes_BattleForAzeroth
npc,137825,Avalanche,896,0.4376,0.8802,HandyNotes_BattleForAzeroth
npc,138618,Haywire Golem,896,0.2407,0.3029,HandyNotes_BattleForAzeroth
npc,138675,Gorged Boar,896,0.2800,0.2593,HandyNotes_BattleForAzeroth
npc,138863,Sister Martha,896,0.3298,0.5711,HandyNotes_BattleForAzeroth
npc,138871,Fungi Trio,896,0.2410,0.2180,ATT/Zones.lua:npc:138871
npc,138938,Seabreaker Skoloth,942,0.3361,0.3817,HandyNotes_BattleForAzeroth
npc,138963,Nestmother Acada,942,0.4345,0.4499,HandyNotes_BattleForAzeroth
npc,139135,Squirgle of the Depths,895,0.4888,0.3702,HandyNotes_BattleForAzeroth
npc,139145,Blackthorne,895,0.8526,0.7342,HandyNotes_BattleForAzeroth
npc,139152,Carla Smirk,895,0.7249,0.8104,HandyNotes_BattleForAzeroth
npc,139205,P4-N73R4,895,0.6431,0.6330,HandyNotes_BattleForAzeroth
npc,139233,Gulliver,895,0.5784,0.5590,HandyNotes_BattleForAzeroth
npc,139235,Tort Jaw,895,0.7040,0.5573,HandyNotes_BattleForAzeroth
npc,139278,Ranja,895,0.6830,0.6356,HandyNotes_BattleForAzeroth
npc,139280,Sythian the Swift,895,0.6661,0.1382,HandyNotes_BattleForAzeroth
npc,139285,Shiverscale the Toxic,895,0.5512,0.3241,HandyNotes_BattleForAzeroth
npc,139287,Sawtooth,1161,0.8059,0.4456,HandyNotes_BattleForAzeroth
npc,139289,Tentulos the Drifter,895,0.5531,0.5156,HandyNotes_BattleForAzeroth
npc,139290,Maison the Portable,895,0.5816,0.4931,HandyNotes_BattleForAzeroth
npc,139298,Pinku'shon,942,0.3881,0.5101,HandyNotes_BattleForAzeroth
npc,139319,Slickspill,942,0.4183,0.2843,HandyNotes_BattleForAzeroth
npc,139321,Braedan Whitewall,896,0.2763,0.5958,HandyNotes_BattleForAzeroth
npc,139322,Hexed Hunter,896,0.2950,0.6410,HandyNotes_BattleForAzeroth
npc,139328,Sabertron,942,0.3401,0.3199,HandyNotes_BattleForAzeroth
npc,139385,Deepfang,942,0.5272,0.5161,HandyNotes_BattleForAzeroth
npc,139968,Corrupted Pod,942,0.6704,0.5019,HandyNotes_BattleForAzeroth
npc,139980,Taja the Tidehowler,942,0.5997,0.4585,HandyNotes_BattleForAzeroth
npc,139988,Sandfang,942,0.7350,0.6064,HandyNotes_BattleForAzeroth
npc,140925,Doc Marrtens,942,0.5344,0.6443,HandyNotes_BattleForAzeroth
npc,140938,Croaker,942,0.6292,0.3283,HandyNotes_BattleForAzeroth
npc,140997,Severus the Outcast,942,0.2257,0.7321,HandyNotes_BattleForAzeroth
npc,141029,Kickers,942,0.3126,0.6167,HandyNotes_BattleForAzeroth
npc,141039,Ice Sickle,942,0.6353,0.8357,HandyNotes_BattleForAzeroth
npc,141043,Jakala the Cruel,942,0.5360,0.6420,HandyNotes_BattleForAzeroth
npc,141059,Grimscowl the Harebrained,942,0.6206,0.7386,HandyNotes_BattleForAzeroth
npc,141088,Squall,942,0.5703,0.7585,HandyNotes_BattleForAzeroth
npc,141143,Sister Absinthe,942,0.6157,0.5705,HandyNotes_BattleForAzeroth
npc,141175,Song Mistress Dadalea,942,0.7086,0.3222,HandyNotes_BattleForAzeroth
npc,141226,Haegol the Hammer,942,0.3520,0.7780,HandyNotes_BattleForAzeroth
npc,141239,Osca the Bloodied,942,0.4226,0.6324,HandyNotes_BattleForAzeroth
npc,141286,Poacher Zane,942,0.3465,0.6797,HandyNotes_BattleForAzeroth
npc,142088,Whirlwing,942,0.4677,0.4242,HandyNotes_BattleForAzeroth
npc,144644,Mirecrawler,1355,0.1445,0.2400,HandyNotes_BattleForAzeroth
npc,150342,Earthbreaker Gulroc,1462,0.6312,0.2559,HandyNotes_BattleForAzeroth
npc,150575,Rumblerocks,1462,0.4023,0.5317,HandyNotes_BattleForAzeroth
npc,150937,Seaspit,1462,0.1912,0.7975,HandyNotes_BattleForAzeroth
npc,151124,Mechagonian Nullifier,1462,0.5716,0.5258,HandyNotes_BattleForAzeroth
npc,151202,Foul Manifestation,1462,0.6551,0.5167,HandyNotes_BattleForAzeroth
npc,151296,OOX-Avenger/MG,1462,0.5706,0.3944,HandyNotes_BattleForAzeroth
npc,151308,Boggac Skullbash,1462,0.5562,0.2571,HandyNotes_BattleForAzeroth
npc,151569,Deepwater Maw,1462,0.3546,0.4229,HandyNotes_BattleForAzeroth
npc,151625,The Scrap King,1462,0.7234,0.4987,HandyNotes_BattleForAzeroth
npc,151627,Mr. Fixthis,1462,0.6103,0.6101,HandyNotes_BattleForAzeroth
npc,151672,Mecharantuala,1462,0.8814,0.2077,HandyNotes_BattleForAzeroth
npc,151684,Jawbreaker,1462,0.7712,0.4471,HandyNotes_BattleForAzeroth
npc,151702,Paol Pondwader,1462,0.2246,0.6873,HandyNotes_BattleForAzeroth
npc,151719,Voice in the Deeps,1355,0.6724,0.3458,HandyNotes_BattleForAzeroth
npc,151870,Sandcastle,1355,0.1195,0.2800,HandyNotes_BattleForAzeroth
npc,151884,Fungarian Furor,1462,0.4455,0.3964,HandyNotes_BattleForAzeroth
npc,151933,Malfunctioning Beastbot,1462,0.6065,0.4217,HandyNotes_BattleForAzeroth
npc,151934,Arachnoid Harvester,1462,0.5289,0.4092,HandyNotes_BattleForAzeroth
npc,151940,Uncle T'Rogg,1462,0.5706,0.2218,HandyNotes_BattleForAzeroth
npc,152001,Bonepicker,1462,0.6584,0.2288,HandyNotes_BattleForAzeroth
npc,152007,Killsaw,1462,0.4482,0.4637,HandyNotes_BattleForAzeroth
npc,152113,The Kleptoboss,1462,0.6843,0.4776,HandyNotes_BattleForAzeroth
npc,152182,Rustfeather,1462,0.6563,0.7850,HandyNotes_BattleForAzeroth
npc,152290,Soundless,1355,0.6020,0.4740,HandyNotes_BattleForAzeroth
npc,152291,Deepglider,1355,0.5707,0.4363,HandyNotes_BattleForAzeroth
npc,152323,King Gakula,1355,0.2941,0.2899,HandyNotes_BattleForAzeroth
npc,152359,Siltstalker the Packmother,1355,0.7136,0.5456,HandyNotes_BattleForAzeroth
npc,152360,Toxigore the Alpha,1355,0.6696,0.4817,HandyNotes_BattleForAzeroth
npc,152361,Banescale the Packfather,1355,0.7398,0.5395,HandyNotes_BattleForAzeroth
npc,152397,Oronu,1355,0.7813,0.2501,HandyNotes_BattleForAzeroth
npc,152414,Elder Unu,1355,0.6454,0.3531,HandyNotes_BattleForAzeroth
npc,152415,Alga the Eyeless,1355,0.5239,0.4183,HandyNotes_BattleForAzeroth
npc,152416,Allseer Oma'kil,1355,0.6560,0.3880,HandyNotes_BattleForAzeroth
npc,152448,Iridescent Glimmershell,1355,0.4335,0.5507,HandyNotes_BattleForAzeroth
npc,152464,Caverndark Terror,1355,0.4079,0.0735,HandyNotes_BattleForAzeroth
npc,152465,Needlespine,1355,0.4860,0.1760,HandyNotes_BattleForAzeroth
npc,152542,Scale Matriarch Zodia,1355,0.2860,0.4664,HandyNotes_BattleForAzeroth
npc,152545,Scale Matriarch Vynara,1355,0.2719,0.3708,HandyNotes_BattleForAzeroth
npc,152548,Scale Matriarch Gratinax,1355,0.3555,0.4141,HandyNotes_BattleForAzeroth
npc,152552,Shassera,1355,0.6274,0.0809,HandyNotes_BattleForAzeroth
npc,152553,Garnetscale,1355,0.3604,0.4496,HandyNotes_BattleForAzeroth
npc,152555,Elderspawn Nalaada,1355,0.5175,0.7487,HandyNotes_BattleForAzeroth
npc,152556,Chasm-Haunter,1355,0.4920,0.8875,HandyNotes_BattleForAzeroth
npc,152567,Kelpwillow,1355,0.5005,0.6991,HandyNotes_BattleForAzeroth
npc,152568,Urduu,1355,0.3128,0.2935,HandyNotes_BattleForAzeroth
npc,152569,Crazed Trogg,1462,0.8230,0.2100,ATT/Zones.lua:npc:152569
npc,152681,Prince Typhonus,1355,0.4272,0.8740,HandyNotes_BattleForAzeroth
npc,152682,Prince Vortran,1355,0.4299,0.7551,HandyNotes_BattleForAzeroth
npc,152712,Blindlight,1355,0.3737,0.8256,HandyNotes_BattleForAzeroth
npc,152756,Daggertooth Terror,1355,0.1195,0.2400,HandyNotes_BattleForAzeroth
npc,152764,Oxidized Leachbeast,1462,0.5663,0.6287,HandyNotes_BattleForAzeroth
npc,152794,Amethyst Spireshell,1355,0.0945,0.2400,HandyNotes_BattleForAzeroth
npc,152795,Sandclaw Stoneshell,1355,0.1445,0.2800,HandyNotes_BattleForAzeroth
npc,153000,Sparkqueen P'Emp,1462,0.8185,0.2708,HandyNotes_BattleForAzeroth
npc,153200,Boilburn,1462,0.5126,0.5010,HandyNotes_BattleForAzeroth
npc,153205,Gemicide,1462,0.5983,0.6701,HandyNotes_BattleForAzeroth
npc,153206,Ol' Big Tusk,1462,0.5624,0.3595,HandyNotes_BattleForAzeroth
npc,153226,Steel Singer Freza,1462,0.2625,0.7806,HandyNotes_BattleForAzeroth
npc,153228,Gear Checker Cogstar,1462,0.6139,0.5117,HandyNotes_BattleForAzeroth
npc,153658,Shiz'narasz the Consumer,1355,0.3960,0.1700,HandyNotes_BattleForAzeroth
npc,153898,Tidelord Aquatus,1355,0.6246,0.2964,HandyNotes_BattleForAzeroth
npc,153928,Tidelord Dispersius,1355,0.5796,0.2648,HandyNotes_BattleForAzeroth
npc,154148,Tidemistress Leth'sindra,1355,0.6587,0.2243,HandyNotes_BattleForAzeroth
npc,154153,Enforcer KX-T57,1462,0.5507,0.5684,HandyNotes_BattleForAzeroth
npc,154225,The Rusty Prince,1462,0.5733,0.5827,HandyNotes_BattleForAzeroth
npc,154330,Eternas the Tormentor,1543,0.1919,0.4608,HandyNotes_Shadowlands
npc,154701,Gorged Gear-Cruncher,1462,0.7313,0.5414,HandyNotes_BattleForAzeroth
npc,154739,Caustic Mechaslime,1462,0.6653,0.5891,HandyNotes_BattleForAzeroth
npc,155060,The Doppel Gang,1462,0.8096,0.2019,HandyNotes_BattleForAzeroth
npc,155583,Scrapclaw,1462,0.8228,0.7300,HandyNotes_BattleForAzeroth
npc,155779,Tomb Burster,1525,0.4300,0.7910,HandyNotes_Shadowlands
npc,156203,Stygian Incinerator,1543,0.3640,0.4440,ATT/Zones.lua:npc:156203
npc,157058,Corpsecutter Moroc,1536,0.2639,0.2633,HandyNotes_Shadowlands
npc,157125,Zargox the Reborn,1536,0.2896,0.5138,HandyNotes_Shadowlands
npc,157833,Borr-Geth,1543,0.3901,0.4119,HandyNotes_Shadowlands
npc,157964,Adjutant Dekaris,1543,0.2592,0.3116,HandyNotes_Shadowlands
npc,158025,Darklord Taraxis,1543,0.4912,0.8175,HandyNotes_Shadowlands
npc,158278,Nascent Devourer,1543,0.4550,0.7376,HandyNotes_Shadowlands
npc,158314,Drifting Sorrow,1543,0.3200,0.2170,ATT/Zones.lua:npc:158314
npc,158406,Scunner,1536,0.6210,0.7580,HandyNotes_Shadowlands
npc,158659,Herculon,1533,0.4290,0.8265,HandyNotes_Shadowlands
npc,159105,Collector Kash,1536,0.4901,0.2351,HandyNotes_Shadowlands
npc,159503,Stonefist,1525,0.3131,0.2324,HandyNotes_Shadowlands
npc,159753,Ravenomous,1536,0.5384,0.1877,HandyNotes_Shadowlands
npc,159886,Sister Chelicerae,1536,0.5550,0.2361,HandyNotes_Shadowlands
npc,160059,Taskmaster Xox,1536,0.5056,0.2011,HandyNotes_Shadowlands
npc,160392,Soulstalker Doina,1525,0.7893,0.4975,HandyNotes_Shadowlands
npc,160448,Hunter Vivanna,1565,0.6746,0.5147,HandyNotes_Shadowlands
npc,160629,Baedos,1533,0.5134,0.4080,HandyNotes_Shadowlands
npc,160640,Innervus,1525,0.2180,0.3590,HandyNotes_Shadowlands
npc,160675,Scrivener Lenua,1525,0.3831,0.6914,HandyNotes_Shadowlands
npc,160721,Fallen Acolyte Erisne,1533,0.6042,0.7305,HandyNotes_Shadowlands
npc,160770,Darithis the Bleak,1543,0.6096,0.4805,HandyNotes_Shadowlands
npc,160821,Worldedge Gorger,1525,0.3860,0.7200,HandyNotes_Shadowlands
npc,160857,Sire Ladinas,1525,0.3404,0.5555,HandyNotes_Shadowlands
npc,160882,Vesper Repair: Sophia's Aria,1533,0.5145,0.6859,HandyNotes_Shadowlands
npc,160985,Vesper Repair: Sophia's Overture,1533,0.6129,0.5090,HandyNotes_Shadowlands
npc,161105,Indomitable Schmitd,1536,0.3879,0.4333,HandyNotes_Shadowlands
npc,161310,Executioner Adrastia,1525,0.4305,0.5183,HandyNotes_Shadowlands
npc,161527,Sigilback,1533,0.5535,0.8024,HandyNotes_Shadowlands
npc,161528,Aethon,1533,0.5530,0.8030,ATT/Zones.lua:npc:161528
npc,161529,Nemaeus,1533,0.5530,0.8030,ATT/Zones.lua:npc:161529
npc,161530,Cloudtail,1533,0.5530,0.8030,ATT/Zones.lua:npc:161530
npc,161857,Nirvaska the Summoner,1536,0.5034,0.6328,HandyNotes_Shadowlands
npc,161891,Lord Mortegore,1525,0.7597,0.6161,HandyNotes_Shadowlands
npc,162180,Thread Mistress Leeda,1536,0.2418,0.4297,HandyNotes_Shadowlands
npc,162452,Dartanos,1543,0.2750,0.1730,ATT/Zones.lua:npc:162452
npc,162481,Sinstone Hoarder,1525,0.6744,0.3048,HandyNotes_Shadowlands
npc,162528,Smorgas the Feaster,1536,0.4246,0.5345,HandyNotes_Shadowlands
npc,162586,Tahonta,1536,0.4421,0.5132,HandyNotes_Shadowlands
npc,162588,Gristlebeak,1536,0.5779,0.5155,HandyNotes_Shadowlands
npc,162669,Devour'us,1536,0.4505,0.2842,HandyNotes_Shadowlands
npc,162690,Nerissa Heartless,1536,0.6602,0.3532,HandyNotes_Shadowlands
npc,162711,Deadly Dapperling,1536,0.7683,0.5707,HandyNotes_Shadowlands
npc,162727,Bubbleblood,1536,0.5266,0.3542,HandyNotes_Shadowlands
npc,162767,Pesticide,1536,0.5372,0.6132,HandyNotes_Shadowlands
npc,162797,Deepscar,1536,0.4673,0.4550,HandyNotes_Shadowlands
npc,162819,Warbringer Mal'Korak,1536,0.3371,0.8016,HandyNotes_Shadowlands
npc,162829,Razkazzar,1543,0.2620,0.3740,ATT/Zones.lua:npc:162829
npc,162844,Dath Rezara,1543,0.1900,0.5760,ATT/Zones.lua:npc:162844
npc,162845,Orrholyn,1543,0.2560,0.4820,ATT/Zones.lua:npc:162845
npc,162849,Morguliax,1543,0.1694,0.5102,HandyNotes_Shadowlands
npc,162965,Huwerath,1543,0.2130,0.2930,ATT/Zones.lua:npc:162965
npc,163229,Dustbrawl,1565,0.4839,0.7717,HandyNotes_Shadowlands
npc,163370,Gormbore,1565,0.5406,0.7601,HandyNotes_Shadowlands
npc,163460,Dionae,1533,0.4135,0.4887,HandyNotes_Shadowlands
npc,164064,Obolos,1543,0.4880,0.1830,HandyNotes_Shadowlands
npc,164093,Macabre,1565,0.3266,0.4480,HandyNotes_Shadowlands
npc,164093,Macabre,1565,0.3647,0.4814,HandyNotes_Shadowlands
npc,164093,Macabre,1565,0.4792,0.4018,HandyNotes_Shadowlands
npc,164093,Macabre,1565,0.5995,0.2940,HandyNotes_Shadowlands
npc,164107,Gormtamer Tizo,1565,0.2788,0.5248,HandyNotes_Shadowlands
npc,164112,Humon'gozz,1565,0.3242,0.3026,HandyNotes_Shadowlands
npc,164147,Wrigglemortis,1565,0.5830,0.6180,HandyNotes_Shadowlands
npc,164238,Deifir the Untamed,1565,0.4752,0.2845,HandyNotes_Shadowlands
npc,164388,Amalgamation of Light,1525,0.2530,0.4850,HandyNotes_Shadowlands
npc,164391,Old Ardeite,1565,0.5110,0.5740,HandyNotes_Shadowlands
npc,164415,Skuld Vit,1565,0.3767,0.5917,HandyNotes_Shadowlands
npc,164477,Deathbinder Hroth,1565,0.3460,0.6800,HandyNotes_Shadowlands
npc,164547,Mystic Rainbowhorn,1565,0.6570,0.2809,HandyNotes_Shadowlands
npc,165047,Soulsmith Yol-Mattar,1543,0.3660,0.3720,ATT/Zones.lua:npc:165047
npc,165053,Mymaen,1565,0.6210,0.2470,HandyNotes_Shadowlands
npc,165152,Leeched Soul,1525,0.6797,0.8179,HandyNotes_Shadowlands
npc,165206,Endlurker,1525,0.6655,0.5946,HandyNotes_Shadowlands
npc,165253,Tollkeeper Varaboss,1525,0.6650,0.7080,HandyNotes_Shadowlands
npc,166292,Bog Beast,1525,0.3500,0.3230,HandyNotes_Shadowlands
npc,166393,Amalgamation of Filth,1525,0.5324,0.7300,HandyNotes_Shadowlands
npc,166398,Soulforger Rhovus,1543,0.3597,0.4156,HandyNotes_Shadowlands
npc,166521,Famu the Infinite,1525,0.6248,0.4716,HandyNotes_Shadowlands
npc,166576,Azgar,1525,0.3581,0.7052,HandyNotes_Shadowlands
npc,166679,Hopecrusher,1525,0.5198,0.5179,HandyNotes_Shadowlands
npc,166710,Executioner Aatron,1525,0.3708,0.4742,HandyNotes_Shadowlands
npc,166993,Huntmaster Petrus,1525,0.6171,0.7949,HandyNotes_Shadowlands
npc,167078,Wingflayer the Cruel,1533,0.4063,0.5306,HandyNotes_Shadowlands
npc,167464,Grand Arcanist Dimitri,1525,0.2048,0.5298,HandyNotes_Shadowlands
npc,167721,The Slumbering Emperor,1565,0.5930,0.4660,HandyNotes_Shadowlands
npc,167724,Rotbriar Boggart,1565,0.6570,0.2430,HandyNotes_Shadowlands
npc,167726,Rootwrithe,1565,0.6510,0.4430,HandyNotes_Shadowlands
npc,167851,Egg-Tender Leh'go,1565,0.5786,0.2955,HandyNotes_Shadowlands
npc,168135,Night Mare,1565,0.5787,0.4983,HandyNotes_Shadowlands
npc,168147,Sabriel the Bonecleaver,1536,0.5174,0.4439,HandyNotes_Shadowlands
npc,168647,Valfir the Unrelenting,1565,0.3011,0.5536,HandyNotes_Shadowlands
npc,168693,Cyrixia,1543,0.2860,0.2500,ATT/Zones.lua:npc:168693
npc,169102,Agonix,1543,0.2800,0.4460,ATT/Zones.lua:npc:169102
npc,169827,"Ekphoras, Herald of Grief",1543,0.4234,0.2108,HandyNotes_Shadowlands
npc,170048,Manifestation of Wrath,1525,0.4900,0.3490,HandyNotes_Shadowlands
npc,170301,"Apholeias, Herald of Loss",1543,0.1932,0.4172,HandyNotes_Shadowlands
npc,170302,"Talaporas, Herald of Pain",1543,0.2870,0.1204,HandyNotes_Shadowlands
npc,170303,"Exos, Herald of Domination",1543,0.2058,0.6935,HandyNotes_Shadowlands
npc,170434,Amalgamation of Sin,1525,0.6578,0.2914,HandyNotes_Shadowlands
npc,170548,Sundancer,1533,0.6140,0.9050,HandyNotes_Shadowlands
npc,170623,Dark Watcher,1533,0.2782,0.3014,HandyNotes_Shadowlands
npc,170634,Shadeweaver Zeris,1543,0.3294,0.6646,HandyNotes_Shadowlands
npc,170659,"Basilofos, King of the Hill",1533,0.4898,0.5031,HandyNotes_Shadowlands
npc,170692,Krala,1543,0.3070,0.6880,ATT/Zones.lua:npc:170692
npc,170711,Dolos,1543,0.2808,0.6058,HandyNotes_Shadowlands
npc,170731,Thanassos,1543,0.2739,0.7152,HandyNotes_Shadowlands
npc,170774,Eketra,1543,0.2376,0.5341,HandyNotes_Shadowlands
npc,170787,Akros,1543,0.3400,0.7460,ATT/Zones.lua:npc:170787
npc,170899,The Ascended Council,1533,0.5349,0.8868,HandyNotes_Shadowlands
npc,170932,Cloudfeather Guardian,1533,0.5043,0.5804,HandyNotes_Shadowlands
npc,171008,Unstable Memory,1533,0.4348,0.2524,HandyNotes_Shadowlands
npc,171009,Enforcer Aegeon,1533,0.5115,0.1953,HandyNotes_Shadowlands
npc,171010,Corrupted Clawguard,1533,0.5690,0.4778,HandyNotes_Shadowlands
npc,171011,Demi the Relic Hoarder,1533,0.3700,0.4180,HandyNotes_Shadowlands
npc,171014,Collector Astorestes,1533,0.6600,0.4367,HandyNotes_Shadowlands
npc,171189,Bookkeeper Mnemis,1533,0.5582,0.6249,HandyNotes_Shadowlands
npc,171211,Aspirant Eolis,1533,0.3259,0.2336,HandyNotes_Shadowlands
npc,171255,Echo of Aella,1533,0.4565,0.6550,HandyNotes_Shadowlands
npc,171316,Malevolent Stygia,1543,0.2730,0.1730,ATT/Zones.lua:npc:171316
npc,171317,Conjured Death,1543,0.2773,0.1305,HandyNotes_Shadowlands
npc,171327,Reekmonger,1533,0.3036,0.5517,HandyNotes_Shadowlands
npc,171451,Soultwister Cero,1565,0.7242,0.5175,HandyNotes_Shadowlands
npc,171688,Faeflayer,1565,0.6861,0.2765,HandyNotes_Shadowlands
npc,172207,Odalrik,1543,0.3860,0.2880,ATT/Zones.lua:npc:172207
npc,172521,Sanngror the Torturer,1543,0.5570,0.6760,ATT/Zones.lua:npc:172521
npc,172523,Houndmaster Vasanok,1543,0.6010,0.6490,ATT/Zones.lua:npc:172523
npc,172524,Skittering Broodmother,1543,0.5440,0.7920,ATT/Zones.lua:npc:172524
npc,172577,Orophea,1543,0.2369,0.2139,HandyNotes_Shadowlands
npc,172862,Yero the Skittish,1543,0.3744,0.6212,HandyNotes_Shadowlands
npc,173086,Valis the Cruel,1543,0.4080,0.5980,ATT/Zones.lua:npc:173086
npc,174108,Necromantic Anomaly,1536,0.7287,0.2891,HandyNotes_Shadowlands
npc,175012,Ikras the Devourer,1543,0.3077,0.5000,HandyNotes_Shadowlands
npc,175821,Ratgusher,1543,0.2080,0.3910,ATT/Zones.lua:npc:175821
